row_number, computation, coverage
1,3279276,3003,
2,3279276,3003,
3,3279276,3003,
4,3279276,3003,
5,3279276,3003,
6,3279276,3003,
7,3279276,3003,
8,3279276,3003,
9,3279276,3003,
10,3279276,3003,
11,3279276,3003,
12,3279276,3003,
13,3279276,3001,
14,3279276,3001,
15,3279276,3002,
16,3279276,3001,
17,3279276,3002,
18,3279276,3003,
19,3279276,3002,
20,3279276,3001,
21,3279276,3001,
22,3279276,3000,
23,3279276,3001,
24,3279276,3000,
25,3279276,2998,
26,3279276,2987,
27,3279276,2996,
28,3279276,2996,
29,3279276,2991,
30,3279276,2996,
31,3279276,2995,
32,3279276,2991,
33,3279276,2982,
34,3279276,2987,
35,3279276,2983,
36,3279276,2988,
37,3279276,2989,
38,3279276,2986,
39,3279276,2981,
40,3279276,2983,
41,3279276,2976,
42,3279276,2977,
43,3279276,2975,
44,3279276,2963,
45,3279276,2982,
46,3279276,2961,
47,3279276,2965,
48,3279276,2978,
49,3279276,2964,
50,3279276,2978,
51,3279276,2945,
52,3279276,2963,
53,3279276,2964,
54,3279276,2956,
55,3279276,2937,
56,3279276,2962,
57,3279276,2956,
58,3279276,2943,
59,3279276,2964,
60,3279276,2909,
61,3279276,2955,
62,3279276,2942,
63,3279276,2947,
64,3279276,2942,
65,3279276,2927,
66,3279276,2950,
67,3279276,2934,
68,3279276,2936,
69,3279276,2935,
70,3279276,2934,
71,3279276,2926,
72,3279276,2938,
73,3279276,2925,
74,3279276,2896,
75,3279276,2904,
76,3279276,2893,
77,3279276,2882,
78,3279276,2912,
79,3279276,2902,
80,3279276,2907,
81,3279276,2891,
82,3279276,2891,
83,3279276,2923,
84,3279276,2903,
85,3279276,2873,
86,3279276,2928,
87,3279276,2874,
88,3279276,2908,
89,3279276,2890,
90,3279276,2835,
91,3279276,2855,
92,3279276,2902,
93,3279276,2878,
94,3279276,2890,
95,3279276,2873,
96,3279276,2818,
97,3279276,2859,
98,3279276,2877,
99,3279276,2870,
100,3279276,2866,
101,3279276,2835,
102,3279276,2809,
103,3279276,2860,
104,3279276,2830,
105,3279276,2893,
106,3279276,2792,
107,3279276,2822,
108,3279276,2794,
109,3279276,2847,
110,3279276,2834,
111,3279276,2847,
112,3279276,2792,
113,3279276,2779,
114,3279276,2847,
115,3279276,2855,
116,3279276,2851,
117,3279276,2790,
118,3279276,2810,
119,3279276,2834,
120,3279276,2831,
121,3279276,2771,
122,3279276,2824,
123,3279276,2820,
124,3279276,2820,
125,3279276,2784,
126,3279276,2792,
127,3279276,2732,
128,3279276,2808,
129,3279276,2822,
130,3279276,2756,
131,3279276,2765,
132,3279276,2736,
133,3279276,2807,
134,3279276,2797,
135,3279276,2771,
136,3279276,2800,
137,3279276,2787,
138,3279276,2739,
139,3279276,2786,
140,3279276,2743,
141,3279276,2736,
142,3279276,2793,
143,3279276,2748,
144,3279276,2747,
145,3279276,2728,
146,3279276,2745,
147,3279276,2734,
148,3279276,2760,
149,3279276,2743,
150,3279276,2739,
151,3279276,2740,
152,3279276,2730,
153,3279276,2700,
154,3279276,2641,
155,3279276,2683,
156,3279276,2664,
157,3279276,2705,
158,3279276,2631,
159,3279276,2677,
160,3279276,2742,
161,3279276,2664,
162,3279276,2676,
163,3279276,2683,
164,3279276,2706,
165,3279276,2707,
166,3279276,2710,
167,3279276,2731,
168,3279276,2672,
169,3279276,2670,
170,3279276,2683,
171,3279276,2661,
172,3279276,2542,
173,3279276,2677,
174,3279276,2710,
175,3279276,2656,
176,3279276,2633,
177,3279276,2623,
178,3279276,2672,
179,3279276,2638,
180,3279276,2577,
181,3279276,2620,
182,3279276,2595,
183,3279276,2632,
184,3279276,2621,
185,3279276,2604,
186,3279276,2593,
187,3279276,2646,
