row_number, computation, coverage
1,1009008,924,
2,1009008,924,
3,1009008,924,
4,1009008,924,
5,1009008,924,
6,1009008,924,
7,1009008,924,
8,1009008,924,
9,1009008,924,
10,1009008,924,
11,1009008,924,
12,1009008,924,
13,1009008,924,
14,1009008,924,
15,1009008,924,
16,1009008,924,
17,1009008,924,
18,1009008,924,
19,1009008,924,
20,1009008,924,
21,1009008,924,
22,1009008,923,
23,1009008,924,
24,1009008,924,
25,1009008,923,
26,1009008,923,
27,1009008,921,
28,1009008,922,
29,1009008,923,
30,1009008,923,
31,1009008,922,
32,1009008,921,
33,1009008,922,
34,1009008,922,
35,1009008,920,
36,1009008,921,
37,1009008,922,
38,1009008,920,
39,1009008,919,
40,1009008,919,
41,1009008,912,
42,1009008,919,
43,1009008,918,
44,1009008,917,
45,1009008,920,
46,1009008,916,
47,1009008,918,
48,1009008,911,
49,1009008,908,
50,1009008,917,
51,1009008,915,
52,1009008,910,
53,1009008,911,
54,1009008,918,
55,1009008,917,
56,1009008,916,
57,1009008,910,
58,1009008,909,
59,1009008,908,
60,1009008,910,
61,1009008,914,
62,1009008,913,
63,1009008,910,
64,1009008,911,
65,1009008,901,
66,1009008,908,
67,1009008,914,
68,1009008,916,
69,1009008,913,
70,1009008,900,
71,1009008,903,
72,1009008,902,
73,1009008,907,
74,1009008,909,
75,1009008,898,
76,1009008,908,
77,1009008,899,
78,1009008,902,
79,1009008,895,
80,1009008,897,
81,1009008,900,
82,1009008,895,
83,1009008,907,
84,1009008,905,
85,1009008,902,
86,1009008,898,
87,1009008,895,
88,1009008,899,
89,1009008,890,
90,1009008,892,
91,1009008,900,
92,1009008,886,
93,1009008,894,
94,1009008,896,
95,1009008,887,
96,1009008,892,
97,1009008,883,
98,1009008,896,
99,1009008,888,
100,1009008,878,
101,1009008,889,
102,1009008,891,
103,1009008,896,
104,1009008,885,
105,1009008,891,
106,1009008,888,
107,1009008,907,
108,1009008,874,
109,1009008,883,
110,1009008,881,
111,1009008,883,
112,1009008,886,
113,1009008,887,
114,1009008,884,
115,1009008,885,
116,1009008,868,
117,1009008,886,
118,1009008,880,
119,1009008,865,
120,1009008,888,
121,1009008,873,
122,1009008,865,
123,1009008,872,
124,1009008,878,
125,1009008,868,
126,1009008,876,
127,1009008,865,
128,1009008,863,
129,1009008,879,
130,1009008,857,
131,1009008,859,
132,1009008,875,
133,1009008,873,
134,1009008,864,
135,1009008,843,
136,1009008,851,
137,1009008,860,
138,1009008,859,
139,1009008,862,
140,1009008,859,
141,1009008,867,
142,1009008,854,
143,1009008,862,
144,1009008,842,
145,1009008,857,
146,1009008,838,
147,1009008,835,
148,1009008,873,
149,1009008,857,
150,1009008,850,
151,1009008,842,
152,1009008,827,
153,1009008,854,
154,1009008,848,
155,1009008,851,
156,1009008,826,
157,1009008,849,
158,1009008,845,
159,1009008,847,
160,1009008,856,
161,1009008,833,
162,1009008,837,
163,1009008,857,
164,1009008,828,
165,1009008,853,
166,1009008,860,
167,1009008,846,
168,1009008,821,
169,1009008,829,
170,1009008,814,
171,1009008,830,
172,1009008,839,
173,1009008,869,
174,1009008,817,
175,1009008,829,
176,1009008,815,
177,1009008,838,
178,1009008,845,
179,1009008,820,
