row_number, computation, coverage
1,5465460,5005,
2,5465460,5005,
3,5465460,5005,
4,5465460,5005,
5,5465460,5005,
6,5465460,5005,
7,5465460,5005,
8,5465460,5005,
9,5465460,5005,
10,5465460,5005,
11,5465460,5004,
12,5465460,5003,
13,5465460,5002,
14,5465460,5005,
15,5465460,5003,
16,5465460,5003,
17,5465460,5003,
18,5465460,5002,
19,5465460,5001,
20,5465460,5001,
21,5465460,5001,
22,5465460,4986,
23,5465460,4998,
24,5465460,4984,
25,5465460,4983,
26,5465460,4989,
27,5465460,4997,
28,5465460,4980,
29,5465460,4977,
30,5465460,4990,
31,5465460,4968,
32,5465460,4982,
33,5465460,4980,
34,5465460,4985,
35,5465460,4974,
36,5465460,4940,
37,5465460,4982,
38,5465460,4963,
39,5465460,4961,
40,5465460,4966,
41,5465460,4971,
42,5465460,4952,
43,5465460,4954,
44,5465460,4962,
45,5465460,4960,
46,5465460,4950,
47,5465460,4937,
48,5465460,4954,
49,5465460,4947,
50,5465460,4929,
51,5465460,4920,
52,5465460,4940,
53,5465460,4891,
54,5465460,4923,
55,5465460,4922,
56,5465460,4932,
57,5465460,4924,
58,5465460,4894,
59,5465460,4853,
60,5465460,4909,
61,5465460,4893,
62,5465460,4907,
63,5465460,4876,
64,5465460,4898,
65,5465460,4855,
66,5465460,4863,
67,5465460,4877,
68,5465460,4817,
69,5465460,4852,
70,5465460,4871,
71,5465460,4870,
72,5465460,4858,
73,5465460,4856,
74,5465460,4850,
75,5465460,4842,
76,5465460,4866,
77,5465460,4876,
78,5465460,4849,
79,5465460,4846,
80,5465460,4822,
81,5465460,4820,
82,5465460,4824,
83,5465460,4763,
84,5465460,4841,
85,5465460,4785,
86,5465460,4782,
87,5465460,4738,
88,5465460,4828,
89,5465460,4766,
90,5465460,4803,
91,5465460,4777,
92,5465460,4783,
93,5465460,4740,
94,5465460,4810,
95,5465460,4741,
96,5465460,4697,
97,5465460,4780,
98,5465460,4805,
99,5465460,4756,
100,5465460,4747,
101,5465460,4669,
102,5465460,4733,
103,5465460,4768,
104,5465460,4676,
105,5465460,4724,
106,5465460,4724,
107,5465460,4686,
108,5465460,4748,
109,5465460,4680,
110,5465460,4735,
111,5465460,4676,
112,5465460,4710,
113,5465460,4650,
114,5465460,4734,
115,5465460,4723,
116,5465460,4694,
117,5465460,4667,
118,5465460,4692,
119,5465460,4712,
120,5465460,4696,
121,5465460,4675,
122,5465460,4606,
123,5465460,4747,
124,5465460,4678,
125,5465460,4711,
126,5465460,4592,
127,5465460,4626,
128,5465460,4581,
129,5465460,4704,
130,5465460,4575,
131,5465460,4575,
132,5465460,4654,
133,5465460,4602,
134,5465460,4517,
135,5465460,4559,
136,5465460,4520,
137,5465460,4635,
138,5465460,4603,
139,5465460,4493,
140,5465460,4644,
141,5465460,4578,
142,5465460,4517,
143,5465460,4563,
144,5465460,4514,
145,5465460,4547,
146,5465460,4571,
147,5465460,4551,
148,5465460,4558,
149,5465460,4574,
150,5465460,4557,
151,5465460,4510,
152,5465460,4536,
