row_number, computation, coverage
1,13514592,12376,
2,13514592,12376,
3,13514592,12376,
4,13514592,12376,
5,13514592,12376,
6,13514592,12376,
7,13514592,12376,
8,13514592,12373,
9,13514592,12373,
10,13514592,12370,
11,13514592,12372,
12,13514592,12373,
13,13514592,12373,
14,13514592,12373,
15,13514592,12370,
16,13514592,12355,
17,13514592,12361,
18,13514592,12361,
19,13514592,12350,
20,13514592,12346,
21,13514592,12346,
22,13514592,12337,
23,13514592,12312,
24,13514592,12339,
25,13514592,12327,
26,13514592,12333,
27,13514592,12291,
28,13514592,12324,
29,13514592,12328,
30,13514592,12272,
31,13514592,12277,
32,13514592,12307,
33,13514592,12317,
34,13514592,12311,
35,13514592,12274,
36,13514592,12280,
37,13514592,12236,
38,13514592,12268,
39,13514592,12248,
40,13514592,12194,
41,13514592,12204,
42,13514592,12181,
43,13514592,12248,
44,13514592,12143,
45,13514592,12213,
46,13514592,12194,
47,13514592,12198,
48,13514592,12187,
49,13514592,12200,
50,13514592,12113,
51,13514592,12104,
52,13514592,12170,
53,13514592,12142,
54,13514592,12007,
55,13514592,12091,
56,13514592,12106,
57,13514592,12113,
58,13514592,12103,
59,13514592,12093,
60,13514592,11942,
61,13514592,11996,
62,13514592,11997,
63,13514592,12047,
64,13514592,11975,
65,13514592,12054,
66,13514592,12008,
67,13514592,12009,
68,13514592,11957,
69,13514592,12097,
70,13514592,12032,
71,13514592,11939,
72,13514592,12009,
73,13514592,11884,
74,13514592,11884,
75,13514592,11975,
76,13514592,11962,
77,13514592,11809,
78,13514592,11877,
79,13514592,11794,
80,13514592,11934,
81,13514592,11889,
82,13514592,11936,
83,13514592,11867,
84,13514592,11815,
85,13514592,11888,
86,13514592,11765,
87,13514592,11878,
88,13514592,11865,
89,13514592,11743,
90,13514592,11639,
91,13514592,11811,
92,13514592,11743,
93,13514592,11597,
94,13514592,11874,
95,13514592,11739,
96,13514592,11712,
97,13514592,11699,
98,13514592,11874,
99,13514592,11508,
100,13514592,11680,
101,13514592,11606,
102,13514592,11586,
103,13514592,11597,
104,13514592,11541,
105,13514592,11500,
106,13514592,11520,
107,13514592,11621,
108,13514592,11587,
109,13514592,11545,
110,13514592,11485,
111,13514592,11629,
112,13514592,11474,
113,13514592,11433,
114,13514592,11433,
115,13514592,11409,
116,13514592,11550,
117,13514592,11513,
118,13514592,11453,
119,13514592,11447,
120,13514592,11304,
121,13514592,11457,
122,13514592,11392,
123,13514592,11304,
124,13514592,11308,
125,13514592,11467,
126,13514592,11531,
127,13514592,11474,
128,13514592,11327,
129,13514592,11257,
130,13514592,11349,
131,13514592,11316,
132,13514592,11435,
133,13514592,11495,
134,13514592,11296,
135,13514592,11394,
136,13514592,11217,
137,13514592,11200,
138,13514592,11207,
139,13514592,11204,
140,13514592,11137,
141,13514592,11175,
142,13514592,11334,
143,13514592,10956,
144,13514592,11085,
145,13514592,11325,
146,13514592,10849,
147,13514592,11028,
148,13514592,11099,
149,13514592,11122,
150,13514592,10982,
151,13514592,10962,
152,13514592,11040,
153,13514592,11027,
154,13514592,11139,
155,13514592,10998,
156,13514592,10860,
157,13514592,11175,
158,13514592,11045,
159,13514592,10685,
160,13514592,11010,
161,13514592,11061,
162,13514592,10632,
163,13514592,10991,
164,13514592,10941,
165,13514592,10721,
166,13514592,10875,
167,13514592,10864,
168,13514592,10961,
169,13514592,10626,
170,13514592,10712,
171,13514592,10910,
172,13514592,10716,
173,13514592,10769,
174,13514592,10744,
175,13514592,10782,
176,13514592,10736,
177,13514592,10706,
178,13514592,10798,
179,13514592,10598,
180,13514592,10679,
181,13514592,10761,
182,13514592,10788,
183,13514592,10870,
184,13514592,10670,
185,13514592,10598,
186,13514592,10482,
187,13514592,10607,
188,13514592,10532,
189,13514592,10646,
190,13514592,10829,
191,13514592,10697,
192,13514592,10314,
193,13514592,10535,
194,13514592,10637,
195,13514592,10551,
196,13514592,10506,
197,13514592,10522,
198,13514592,10373,
199,13514592,10458,
200,13514592,10477,
201,13514592,10483,
202,13514592,10493,
203,13514592,10225,
204,13514592,10501,
205,13514592,10345,
206,13514592,10381,
207,13514592,10585,
208,13514592,10499,
209,13514592,10225,
210,13514592,10423,
211,13514592,10422,
212,13514592,10334,
213,13514592,10244,
214,13514592,10344,
215,13514592,10385,
216,13514592,10094,
217,13514592,10283,
218,13514592,10178,
219,13514592,10357,
220,13514592,10182,
221,13514592,10068,
222,13514592,10006,
223,13514592,10291,
224,13514592,9932,
225,13514592,10077,
226,13514592,10345,
227,13514592,10084,
228,13514592,10077,
229,13514592,9735,
230,13514592,10148,
231,13514592,9830,
232,13514592,10001,
233,13514592,9751,
234,13514592,10067,
235,13514592,9873,
236,13514592,10045,
237,13514592,10042,
238,13514592,9761,
239,13514592,9973,
240,13514592,9962,
241,13514592,9818,
242,13514592,9819,
243,13514592,10053,
244,13514592,9967,
245,13514592,9768,
246,13514592,9877,
247,13514592,9926,
248,13514592,10136,
249,13514592,9946,
250,13514592,10021,
251,13514592,9988,
252,13514592,9888,
253,13514592,9907,
254,13514592,9882,
255,13514592,9774,
256,13514592,9468,
257,13514592,10150,
258,13514592,9499,
259,13514592,9555,
260,13514592,9708,
261,13514592,10072,
262,13514592,9567,
263,13514592,9542,
264,13514592,9620,
265,13514592,9736,
266,13514592,9756,
267,13514592,9567,
268,13514592,9397,
269,13514592,9720,
270,13514592,9609,
271,13514592,9542,
272,13514592,9416,
273,13514592,9642,
274,13514592,9590,
275,13514592,9417,
276,13514592,9355,
277,13514592,9693,
278,13514592,9503,
279,13514592,9637,
280,13514592,9045,
281,13514592,9294,
282,13514592,9474,
283,13514592,9426,
284,13514592,9498,
285,13514592,9185,
286,13514592,9258,
287,13514592,9419,
288,13514592,9812,
289,13514592,9363,
290,13514592,9286,
291,13514592,8986,
292,13514592,9434,
293,13514592,9264,
294,13514592,9336,
295,13514592,9068,
296,13514592,9225,
297,13514592,9281,
298,13514592,9526,
299,13514592,9446,
300,13514592,9134,
301,13514592,9162,
302,13514592,9276,
303,13514592,9044,
304,13514592,9109,
305,13514592,8771,
306,13514592,9355,
307,13514592,9202,
308,13514592,9050,
309,13514592,9129,
310,13514592,8981,
311,13514592,8903,
312,13514592,9240,
313,13514592,8800,
314,13514592,8907,
315,13514592,8905,
316,13514592,8925,
317,13514592,8808,
318,13514592,9062,
319,13514592,8993,
320,13514592,8991,
321,13514592,9006,
322,13514592,9368,
323,13514592,9194,
324,13514592,8943,
325,13514592,8850,
326,13514592,8924,
327,13514592,9098,
328,13514592,8857,
329,13514592,8681,
330,13514592,9028,
331,13514592,8807,
332,13514592,9191,
333,13514592,8917,
334,13514592,8710,
335,13514592,8454,
336,13514592,8667,
337,13514592,8735,
338,13514592,8927,
339,13514592,8679,
340,13514592,8917,
341,13514592,8607,
342,13514592,8672,
343,13514592,8580,
344,13514592,8874,
345,13514592,8826,
346,13514592,8633,
347,13514592,8556,
348,13514592,8595,
349,13514592,8656,
350,13514592,8572,
351,13514592,8490,
352,13514592,8548,
353,13514592,8765,
354,13514592,8489,
355,13514592,8659,
356,13514592,8414,
357,13514592,8597,
358,13514592,8700,
359,13514592,8775,
360,13514592,8556,
361,13514592,8593,
362,13514592,8445,
363,13514592,7993,
364,13514592,8625,
365,13514592,8163,
366,13514592,8137,
367,13514592,8425,
368,13514592,8467,
369,13514592,8476,
370,13514592,8248,
371,13514592,8256,
372,13514592,8468,
373,13514592,8018,
374,13514592,8197,
375,13514592,8427,
376,13514592,8565,
377,13514592,8668,
378,13514592,8138,
379,13514592,8155,
380,13514592,8315,
381,13514592,8096,
382,13514592,8223,
383,13514592,8101,
384,13514592,8135,
385,13514592,8141,
386,13514592,8326,
387,13514592,8058,
388,13514592,8077,
389,13514592,8263,
390,13514592,8116,
391,13514592,8204,
392,13514592,7776,
393,13514592,8258,
394,13514592,7986,
395,13514592,8094,
396,13514592,8246,
397,13514592,7996,
398,13514592,8195,
399,13514592,7728,
400,13514592,8240,
401,13514592,8146,
402,13514592,8167,
403,13514592,8136,
404,13514592,7839,
405,13514592,7775,
406,13514592,7900,
407,13514592,8186,
408,13514592,8089,
409,13514592,7973,
410,13514592,7609,
411,13514592,7985,
412,13514592,8046,
413,13514592,7897,
414,13514592,8076,
415,13514592,7650,
416,13514592,7773,
417,13514592,7852,
418,13514592,7977,
419,13514592,7808,
420,13514592,7865,
421,13514592,7654,
422,13514592,7862,
423,13514592,7521,
424,13514592,7991,
425,13514592,7875,
426,13514592,7707,
427,13514592,7748,
428,13514592,7499,
429,13514592,7721,
430,13514592,7652,
431,13514592,7404,
432,13514592,7751,
433,13514592,7835,
434,13514592,7668,
435,13514592,7567,
436,13514592,7644,
437,13514592,7824,
438,13514592,7418,
439,13514592,7538,
440,13514592,7548,
441,13514592,7270,
442,13514592,7552,
443,13514592,7776,
444,13514592,7789,
445,13514592,7625,
446,13514592,7506,
447,13514592,7247,
448,13514592,7403,
449,13514592,7584,
450,13514592,7413,
451,13514592,7407,
452,13514592,7595,
453,13514592,7307,
454,13514592,7599,
455,13514592,7477,
456,13514592,7156,
457,13514592,7455,
458,13514592,7351,
459,13514592,7419,
460,13514592,7289,
461,13514592,7432,
462,13514592,7185,
463,13514592,7609,
464,13514592,7082,
465,13514592,7575,
466,13514592,7543,
467,13514592,7322,
468,13514592,7368,
469,13514592,7178,
470,13514592,6941,
471,13514592,6895,
472,13514592,7102,
473,13514592,7000,
474,13514592,7412,
475,13514592,6966,
476,13514592,6974,
477,13514592,7175,
478,13514592,7314,
479,13514592,7398,
480,13514592,7214,
481,13514592,7228,
482,13514592,7395,
483,13514592,7115,
484,13514592,7060,
485,13514592,7045,
486,13514592,6950,
487,13514592,7290,
488,13514592,7057,
489,13514592,7215,
490,13514592,7025,
491,13514592,7422,
492,13514592,6871,
493,13514592,7238,
494,13514592,7326,
495,13514592,6980,
496,13514592,6782,
497,13514592,6837,
498,13514592,7004,
499,13514592,6741,
500,13514592,6714,
501,13514592,6794,
502,13514592,7038,
503,13514592,6944,
504,13514592,6745,
505,13514592,7130,
506,13514592,6752,
507,13514592,6941,
508,13514592,6668,
509,13514592,6937,
510,13514592,6903,
511,13514592,6894,
512,13514592,7375,
513,13514592,6866,
514,13514592,7128,
515,13514592,6713,
516,13514592,6721,
517,13514592,6491,
518,13514592,6799,
519,13514592,6870,
520,13514592,6625,
521,13514592,6533,
522,13514592,6682,
523,13514592,6961,
524,13514592,6436,
525,13514592,6483,
526,13514592,6720,
527,13514592,6783,
528,13514592,6616,
529,13514592,6391,
530,13514592,6551,
531,13514592,6548,
532,13514592,6585,
533,13514592,6998,
534,13514592,6537,
535,13514592,6692,
536,13514592,6463,
537,13514592,6914,
538,13514592,6588,
