row_number, computation, coverage
1,5465460,5005,
2,5465460,5005,
3,5465460,5005,
4,5465460,5005,
5,5465460,5005,
6,5465460,5005,
7,5465460,5005,
8,5465460,5005,
9,5465460,5005,
10,5465460,5005,
11,5465460,5003,
12,5465460,5002,
13,5465460,5003,
14,5465460,5002,
15,5465460,5003,
16,5465460,5003,
17,5465460,5001,
18,5465460,5001,
19,5465460,5000,
20,5465460,5001,
21,5465460,4996,
22,5465460,4987,
23,5465460,4993,
24,5465460,4999,
25,5465460,4991,
26,5465460,4991,
27,5465460,4987,
28,5465460,4989,
29,5465460,4990,
30,5465460,4978,
31,5465460,4982,
32,5465460,4970,
33,5465460,4966,
34,5465460,4976,
35,5465460,4971,
36,5465460,4986,
37,5465460,4973,
38,5465460,4969,
39,5465460,4975,
40,5465460,4949,
41,5465460,4934,
42,5465460,4952,
43,5465460,4964,
44,5465460,4964,
45,5465460,4963,
46,5465460,4932,
47,5465460,4950,
48,5465460,4924,
49,5465460,4917,
50,5465460,4944,
51,5465460,4944,
52,5465460,4936,
53,5465460,4935,
54,5465460,4918,
55,5465460,4891,
56,5465460,4935,
57,5465460,4907,
58,5465460,4872,
59,5465460,4886,
60,5465460,4894,
61,5465460,4890,
62,5465460,4853,
63,5465460,4930,
64,5465460,4848,
65,5465460,4863,
66,5465460,4873,
67,5465460,4863,
68,5465460,4858,
69,5465460,4884,
70,5465460,4930,
71,5465460,4836,
72,5465460,4845,
73,5465460,4887,
74,5465460,4863,
75,5465460,4821,
76,5465460,4844,
77,5465460,4853,
78,5465460,4796,
79,5465460,4814,
80,5465460,4808,
81,5465460,4798,
82,5465460,4807,
83,5465460,4758,
84,5465460,4787,
85,5465460,4758,
86,5465460,4788,
87,5465460,4844,
88,5465460,4742,
89,5465460,4838,
90,5465460,4819,
91,5465460,4766,
92,5465460,4770,
93,5465460,4739,
94,5465460,4774,
95,5465460,4809,
96,5465460,4744,
97,5465460,4820,
98,5465460,4780,
99,5465460,4776,
100,5465460,4710,
101,5465460,4743,
102,5465460,4810,
103,5465460,4814,
104,5465460,4762,
105,5465460,4682,
106,5465460,4739,
107,5465460,4713,
108,5465460,4668,
109,5465460,4735,
110,5465460,4722,
111,5465460,4726,
112,5465460,4735,
113,5465460,4731,
114,5465460,4699,
115,5465460,4716,
116,5465460,4642,
117,5465460,4617,
118,5465460,4640,
119,5465460,4662,
120,5465460,4700,
121,5465460,4654,
122,5465460,4639,
123,5465460,4647,
124,5465460,4572,
125,5465460,4669,
126,5465460,4563,
127,5465460,4579,
128,5465460,4669,
129,5465460,4614,
130,5465460,4667,
131,5465460,4642,
132,5465460,4635,
133,5465460,4678,
134,5465460,4600,
135,5465460,4650,
136,5465460,4537,
137,5465460,4643,
138,5465460,4583,
139,5465460,4604,
140,5465460,4637,
141,5465460,4519,
142,5465460,4581,
143,5465460,4500,
144,5465460,4472,
145,5465460,4573,
146,5465460,4536,
147,5465460,4529,
148,5465460,4523,
149,5465460,4531,
150,5465460,4588,
151,5465460,4493,
152,5465460,4499,
