row_number, computation, coverage
1,3279276,3003,
2,3279276,3003,
3,3279276,3003,
4,3279276,3003,
5,3279276,3003,
6,3279276,3003,
7,3279276,3003,
8,3279276,3003,
9,3279276,3003,
10,3279276,3003,
11,3279276,3003,
12,3279276,3003,
13,3279276,3003,
14,3279276,3002,
15,3279276,3002,
16,3279276,3002,
17,3279276,3003,
18,3279276,3000,
19,3279276,2998,
20,3279276,2997,
21,3279276,3002,
22,3279276,3002,
23,3279276,2997,
24,3279276,3000,
25,3279276,3001,
26,3279276,2990,
27,3279276,2996,
28,3279276,2997,
29,3279276,2995,
30,3279276,2990,
31,3279276,2994,
32,3279276,2988,
33,3279276,2990,
34,3279276,2982,
35,3279276,2973,
36,3279276,2975,
37,3279276,2981,
38,3279276,2993,
39,3279276,2980,
40,3279276,2975,
41,3279276,2979,
42,3279276,2983,
43,3279276,2972,
44,3279276,2971,
45,3279276,2972,
46,3279276,2961,
47,3279276,2956,
48,3279276,2977,
49,3279276,2972,
50,3279276,2959,
51,3279276,2950,
52,3279276,2966,
53,3279276,2967,
54,3279276,2943,
55,3279276,2958,
56,3279276,2957,
57,3279276,2926,
58,3279276,2954,
59,3279276,2936,
60,3279276,2962,
61,3279276,2934,
62,3279276,2945,
63,3279276,2962,
64,3279276,2917,
65,3279276,2913,
66,3279276,2961,
67,3279276,2903,
68,3279276,2944,
69,3279276,2899,
70,3279276,2932,
71,3279276,2940,
72,3279276,2896,
73,3279276,2927,
74,3279276,2880,
75,3279276,2903,
76,3279276,2932,
77,3279276,2893,
78,3279276,2939,
79,3279276,2914,
80,3279276,2908,
81,3279276,2935,
82,3279276,2926,
83,3279276,2907,
84,3279276,2883,
85,3279276,2902,
86,3279276,2885,
87,3279276,2886,
88,3279276,2881,
89,3279276,2905,
90,3279276,2846,
91,3279276,2870,
92,3279276,2895,
93,3279276,2847,
94,3279276,2874,
95,3279276,2926,
96,3279276,2849,
97,3279276,2835,
98,3279276,2844,
99,3279276,2884,
100,3279276,2894,
101,3279276,2836,
102,3279276,2871,
103,3279276,2847,
104,3279276,2811,
105,3279276,2791,
106,3279276,2801,
107,3279276,2792,
108,3279276,2797,
109,3279276,2832,
110,3279276,2850,
111,3279276,2830,
112,3279276,2847,
113,3279276,2830,
114,3279276,2811,
115,3279276,2864,
116,3279276,2863,
117,3279276,2834,
118,3279276,2782,
119,3279276,2808,
120,3279276,2800,
121,3279276,2821,
122,3279276,2760,
123,3279276,2788,
124,3279276,2806,
125,3279276,2853,
126,3279276,2830,
127,3279276,2769,
128,3279276,2758,
129,3279276,2767,
130,3279276,2800,
131,3279276,2714,
132,3279276,2824,
133,3279276,2761,
134,3279276,2752,
135,3279276,2761,
136,3279276,2764,
137,3279276,2748,
138,3279276,2724,
139,3279276,2811,
140,3279276,2761,
141,3279276,2801,
142,3279276,2744,
143,3279276,2736,
144,3279276,2732,
145,3279276,2746,
146,3279276,2814,
147,3279276,2723,
148,3279276,2754,
149,3279276,2749,
150,3279276,2744,
151,3279276,2771,
152,3279276,2639,
153,3279276,2761,
154,3279276,2734,
155,3279276,2651,
156,3279276,2696,
157,3279276,2710,
158,3279276,2683,
159,3279276,2688,
160,3279276,2752,
161,3279276,2652,
162,3279276,2733,
163,3279276,2721,
164,3279276,2652,
165,3279276,2609,
166,3279276,2751,
167,3279276,2667,
168,3279276,2657,
169,3279276,2687,
170,3279276,2649,
171,3279276,2636,
172,3279276,2780,
173,3279276,2686,
174,3279276,2701,
175,3279276,2635,
176,3279276,2630,
177,3279276,2649,
178,3279276,2671,
179,3279276,2624,
180,3279276,2599,
181,3279276,2556,
182,3279276,2645,
183,3279276,2603,
184,3279276,2631,
185,3279276,2663,
186,3279276,2588,
187,3279276,2624,
