row_number, computation, coverage
1,30576,28,
2,30576,28,
3,30576,28,
4,30576,28,
5,30576,28,
6,30576,28,
7,30576,28,
8,30576,28,
9,30576,28,
10,30576,28,
11,30576,28,
12,30576,28,
13,30576,28,
14,30576,28,
15,30576,28,
16,30576,28,
17,30576,28,
18,30576,28,
19,30576,28,
20,30576,28,
21,30576,28,
22,30576,28,
23,30576,28,
24,30576,28,
25,30576,28,
26,30576,28,
27,30576,28,
28,30576,28,
29,30576,28,
30,30576,28,
31,30576,28,
32,30576,28,
33,30576,28,
34,30576,28,
35,30576,28,
36,30576,28,
37,30576,28,
38,30576,28,
39,30576,28,
40,30576,28,
41,30576,28,
42,30576,28,
43,30576,28,
44,30576,28,
45,30576,28,
46,30576,28,
47,30576,28,
48,30576,28,
49,30576,28,
50,30576,28,
51,30576,28,
52,30576,28,
53,30576,28,
54,30576,28,
55,30576,28,
56,30576,28,
57,30576,28,
58,30576,28,
59,30576,28,
60,30576,28,
61,30576,28,
62,30576,28,
63,30576,28,
64,30576,28,
65,30576,28,
66,30576,28,
67,30576,28,
68,30576,28,
69,30576,28,
70,30576,28,
71,30576,28,
72,30576,28,
73,30576,28,
74,30576,28,
75,30576,28,
76,30576,28,
77,30576,28,
78,30576,28,
79,30576,28,
80,30576,28,
81,30576,28,
82,30576,28,
83,30576,28,
84,30576,28,
85,30576,28,
86,30576,28,
87,30576,28,
88,30576,28,
89,30576,28,
90,30576,28,
91,30576,27,
92,30576,28,
93,30576,27,
94,30576,28,
95,30576,28,
96,30576,28,
97,30576,28,
98,30576,28,
99,30576,28,
100,30576,28,
101,30576,28,
102,30576,28,
103,30576,28,
104,30576,28,
105,30576,27,
106,30576,28,
107,30576,28,
108,30576,28,
109,30576,27,
110,30576,28,
111,30576,27,
112,30576,28,
113,30576,27,
114,30576,28,
115,30576,28,
116,30576,28,
117,30576,27,
118,30576,28,
119,30576,28,
120,30576,27,
121,30576,28,
122,30576,27,
123,30576,28,
124,30576,27,
125,30576,28,
126,30576,28,
127,30576,27,
128,30576,28,
129,30576,27,
130,30576,28,
131,30576,27,
132,30576,28,
133,30576,27,
134,30576,27,
135,30576,27,
136,30576,27,
137,30576,27,
138,30576,27,
139,30576,28,
140,30576,27,
141,30576,27,
142,30576,27,
143,30576,28,
144,30576,27,
145,30576,28,
146,30576,26,
147,30576,26,
148,30576,28,
149,30576,28,
150,30576,27,
151,30576,28,
152,30576,27,
153,30576,27,
154,30576,27,
155,30576,27,
156,30576,28,
157,30576,27,
158,30576,27,
159,30576,28,
160,30576,27,
161,30576,28,
162,30576,27,
163,30576,26,
164,30576,26,
165,30576,27,
166,30576,27,
167,30576,27,
168,30576,27,
169,30576,28,
170,30576,27,
171,30576,28,
172,30576,26,
173,30576,27,
174,30576,27,
175,30576,27,
176,30576,27,
177,30576,27,
178,30576,27,
179,30576,26,
180,30576,26,
181,30576,27,
182,30576,26,
183,30576,26,
184,30576,27,
185,30576,26,
186,30576,27,
187,30576,25,
188,30576,26,
189,30576,27,
190,30576,25,
191,30576,26,
192,30576,26,
193,30576,27,
194,30576,25,
195,30576,27,
196,30576,26,
197,30576,27,
198,30576,28,
199,30576,26,
200,30576,26,
201,30576,25,
202,30576,27,
203,30576,26,
204,30576,26,
205,30576,27,
206,30576,26,
207,30576,26,
208,30576,27,
209,30576,27,
210,30576,27,
211,30576,26,
212,30576,26,
213,30576,26,
214,30576,26,
215,30576,26,
216,30576,27,
217,30576,27,
218,30576,26,
219,30576,26,
220,30576,28,
221,30576,26,
222,30576,25,
223,30576,27,
224,30576,26,
225,30576,25,
226,30576,26,
227,30576,27,
228,30576,26,
229,30576,26,
230,30576,26,
231,30576,26,
232,30576,26,
233,30576,25,
234,30576,25,
235,30576,26,
236,30576,26,
237,30576,26,
238,30576,26,
239,30576,26,
240,30576,25,
241,30576,26,
242,30576,26,
243,30576,26,
244,30576,24,
245,30576,25,
246,30576,25,
247,30576,25,
248,30576,25,
249,30576,25,
250,30576,24,
251,30576,27,
252,30576,25,
253,30576,25,
254,30576,25,
255,30576,25,
256,30576,24,
257,30576,27,
258,30576,26,
259,30576,27,
260,30576,26,
261,30576,26,
262,30576,25,
263,30576,25,
264,30576,26,
265,30576,25,
266,30576,23,
267,30576,26,
268,30576,25,
269,30576,26,
270,30576,24,
271,30576,23,
272,30576,25,
273,30576,24,
274,30576,25,
275,30576,26,
276,30576,25,
277,30576,24,
278,30576,24,
279,30576,24,
280,30576,25,
281,30576,25,
282,30576,24,
283,30576,24,
284,30576,23,
285,30576,24,
286,30576,24,
287,30576,28,
288,30576,24,
289,30576,26,
290,30576,25,
291,30576,26,
292,30576,23,
293,30576,24,
294,30576,24,
295,30576,25,
296,30576,24,
297,30576,23,
298,30576,24,
299,30576,26,
300,30576,23,
301,30576,24,
302,30576,24,
303,30576,25,
304,30576,24,
305,30576,24,
306,30576,24,
307,30576,23,
308,30576,23,
309,30576,24,
310,30576,24,
311,30576,24,
312,30576,26,
313,30576,24,
314,30576,23,
315,30576,23,
316,30576,25,
317,30576,23,
318,30576,25,
319,30576,24,
320,30576,24,
321,30576,23,
322,30576,23,
323,30576,23,
324,30576,25,
325,30576,23,
326,30576,23,
327,30576,22,
328,30576,23,
329,30576,24,
330,30576,25,
331,30576,23,
332,30576,23,
333,30576,25,
334,30576,23,
335,30576,22,
336,30576,22,
337,30576,23,
338,30576,21,
339,30576,22,
340,30576,23,
341,30576,22,
342,30576,25,
343,30576,23,
344,30576,25,
345,30576,23,
346,30576,24,
347,30576,22,
348,30576,23,
349,30576,22,
350,30576,25,
351,30576,23,
352,30576,22,
353,30576,22,
354,30576,21,
355,30576,25,
356,30576,24,
357,30576,23,
358,30576,24,
359,30576,25,
360,30576,24,
361,30576,24,
362,30576,24,
363,30576,23,
364,30576,23,
365,30576,23,
366,30576,22,
367,30576,24,
368,30576,23,
369,30576,21,
370,30576,22,
371,30576,24,
372,30576,23,
373,30576,23,
374,30576,22,
375,30576,23,
376,30576,22,
377,30576,24,
378,30576,23,
379,30576,22,
380,30576,22,
381,30576,24,
382,30576,21,
383,30576,22,
384,30576,21,
385,30576,22,
386,30576,24,
387,30576,21,
388,30576,23,
389,30576,23,
390,30576,22,
391,30576,22,
392,30576,21,
393,30576,22,
394,30576,22,
395,30576,23,
396,30576,22,
397,30576,23,
398,30576,21,
399,30576,22,
400,30576,23,
401,30576,23,
402,30576,22,
403,30576,23,
404,30576,23,
405,30576,22,
406,30576,21,
407,30576,24,
408,30576,21,
409,30576,23,
410,30576,22,
411,30576,22,
412,30576,21,
413,30576,22,
414,30576,23,
415,30576,23,
416,30576,23,
417,30576,22,
418,30576,23,
419,30576,19,
420,30576,20,
421,30576,22,
422,30576,19,
423,30576,20,
424,30576,22,
425,30576,19,
426,30576,23,
427,30576,20,
428,30576,22,
429,30576,22,
430,30576,21,
431,30576,20,
432,30576,23,
433,30576,23,
434,30576,19,
435,30576,21,
436,30576,23,
437,30576,20,
438,30576,20,
439,30576,21,
440,30576,21,
441,30576,20,
442,30576,23,
443,30576,22,
444,30576,22,
445,30576,21,
446,30576,21,
447,30576,21,
448,30576,21,
449,30576,21,
450,30576,22,
451,30576,20,
452,30576,20,
453,30576,20,
454,30576,20,
455,30576,20,
456,30576,19,
457,30576,24,
458,30576,22,
459,30576,21,
460,30576,19,
461,30576,22,
462,30576,21,
463,30576,21,
464,30576,18,
465,30576,22,
466,30576,19,
467,30576,20,
468,30576,21,
469,30576,19,
470,30576,20,
471,30576,20,
472,30576,19,
473,30576,22,
474,30576,18,
475,30576,20,
476,30576,17,
477,30576,21,
478,30576,21,
479,30576,18,
480,30576,19,
481,30576,20,
482,30576,22,
483,30576,20,
484,30576,20,
485,30576,19,
486,30576,21,
487,30576,20,
488,30576,18,
489,30576,21,
490,30576,21,
491,30576,19,
492,30576,21,
493,30576,17,
494,30576,20,
495,30576,19,
496,30576,20,
497,30576,18,
498,30576,19,
499,30576,22,
500,30576,19,
501,30576,19,
502,30576,18,
503,30576,20,
504,30576,21,
505,30576,21,
506,30576,21,
507,30576,20,
508,30576,19,
509,30576,18,
510,30576,20,
511,30576,19,
512,30576,20,
513,30576,21,
514,30576,19,
515,30576,20,
516,30576,19,
517,30576,19,
518,30576,22,
519,30576,16,
520,30576,20,
521,30576,18,
522,30576,20,
523,30576,16,
524,30576,19,
525,30576,15,
526,30576,20,
527,30576,20,
528,30576,19,
529,30576,17,
530,30576,19,
531,30576,20,
532,30576,20,
533,30576,15,
534,30576,20,
535,30576,15,
536,30576,18,
537,30576,20,
538,30576,15,
539,30576,22,
540,30576,15,
541,30576,19,
542,30576,18,
543,30576,19,
544,30576,15,
545,30576,17,
546,30576,19,
547,30576,16,
548,30576,19,
549,30576,18,
550,30576,18,
551,30576,17,
