row_number, computation, coverage
1,1873872,1716,
2,1873872,1716,
3,1873872,1716,
4,1873872,1716,
5,1873872,1716,
6,1873872,1716,
7,1873872,1716,
8,1873872,1716,
9,1873872,1716,
10,1873872,1716,
11,1873872,1716,
12,1873872,1715,
13,1873872,1716,
14,1873872,1716,
15,1873872,1716,
16,1873872,1716,
17,1873872,1716,
18,1873872,1715,
19,1873872,1715,
20,1873872,1714,
21,1873872,1714,
22,1873872,1715,
23,1873872,1713,
24,1873872,1716,
25,1873872,1711,
26,1873872,1715,
27,1873872,1711,
28,1873872,1713,
29,1873872,1715,
30,1873872,1703,
31,1873872,1705,
32,1873872,1706,
33,1873872,1714,
34,1873872,1709,
35,1873872,1706,
36,1873872,1703,
37,1873872,1704,
38,1873872,1710,
39,1873872,1700,
40,1873872,1706,
41,1873872,1705,
42,1873872,1694,
43,1873872,1698,
44,1873872,1693,
45,1873872,1695,
46,1873872,1704,
47,1873872,1694,
48,1873872,1696,
49,1873872,1699,
50,1873872,1699,
51,1873872,1698,
52,1873872,1700,
53,1873872,1696,
54,1873872,1690,
55,1873872,1681,
56,1873872,1698,
57,1873872,1689,
58,1873872,1693,
59,1873872,1675,
60,1873872,1680,
61,1873872,1680,
62,1873872,1674,
63,1873872,1675,
64,1873872,1697,
65,1873872,1690,
66,1873872,1671,
67,1873872,1691,
68,1873872,1683,
69,1873872,1678,
70,1873872,1693,
71,1873872,1662,
72,1873872,1689,
73,1873872,1658,
74,1873872,1680,
75,1873872,1670,
76,1873872,1673,
77,1873872,1681,
78,1873872,1638,
79,1873872,1679,
80,1873872,1660,
81,1873872,1662,
82,1873872,1652,
83,1873872,1625,
84,1873872,1656,
85,1873872,1651,
86,1873872,1664,
87,1873872,1647,
88,1873872,1659,
89,1873872,1667,
90,1873872,1640,
91,1873872,1646,
92,1873872,1652,
93,1873872,1655,
94,1873872,1645,
95,1873872,1638,
96,1873872,1649,
97,1873872,1635,
98,1873872,1634,
99,1873872,1647,
100,1873872,1660,
101,1873872,1639,
102,1873872,1632,
103,1873872,1641,
104,1873872,1634,
105,1873872,1604,
106,1873872,1630,
107,1873872,1618,
108,1873872,1636,
109,1873872,1615,
110,1873872,1627,
111,1873872,1598,
112,1873872,1647,
113,1873872,1625,
114,1873872,1628,
115,1873872,1584,
116,1873872,1591,
117,1873872,1630,
118,1873872,1615,
119,1873872,1590,
120,1873872,1641,
121,1873872,1631,
122,1873872,1562,
123,1873872,1607,
124,1873872,1588,
125,1873872,1613,
126,1873872,1599,
127,1873872,1647,
128,1873872,1570,
129,1873872,1602,
130,1873872,1602,
131,1873872,1624,
132,1873872,1584,
133,1873872,1636,
134,1873872,1623,
135,1873872,1586,
136,1873872,1621,
137,1873872,1620,
138,1873872,1595,
139,1873872,1602,
140,1873872,1578,
141,1873872,1550,
142,1873872,1530,
143,1873872,1571,
144,1873872,1601,
145,1873872,1596,
146,1873872,1552,
147,1873872,1597,
148,1873872,1570,
149,1873872,1569,
150,1873872,1551,
151,1873872,1553,
152,1873872,1580,
153,1873872,1545,
154,1873872,1582,
155,1873872,1534,
156,1873872,1526,
157,1873872,1566,
158,1873872,1528,
159,1873872,1518,
160,1873872,1533,
161,1873872,1556,
162,1873872,1568,
163,1873872,1525,
164,1873872,1550,
165,1873872,1581,
166,1873872,1538,
167,1873872,1541,
168,1873872,1536,
169,1873872,1533,
170,1873872,1571,
171,1873872,1556,
172,1873872,1529,
173,1873872,1553,
174,1873872,1558,
175,1873872,1531,
176,1873872,1507,
177,1873872,1528,
178,1873872,1526,
179,1873872,1458,
180,1873872,1558,
181,1873872,1545,
182,1873872,1509,
183,1873872,1517,
184,1873872,1503,
185,1873872,1509,
186,1873872,1503,
187,1873872,1488,
188,1873872,1480,
189,1873872,1524,
190,1873872,1514,
191,1873872,1514,
192,1873872,1504,
193,1873872,1471,
194,1873872,1534,
195,1873872,1495,
196,1873872,1479,
197,1873872,1475,
198,1873872,1480,
199,1873872,1488,
200,1873872,1551,
201,1873872,1467,
202,1873872,1519,
203,1873872,1471,
204,1873872,1510,
205,1873872,1499,
206,1873872,1504,
207,1873872,1459,
208,1873872,1409,
209,1873872,1464,
210,1873872,1424,
211,1873872,1464,
212,1873872,1470,
213,1873872,1442,
214,1873872,1503,
215,1873872,1526,
216,1873872,1460,
217,1873872,1484,
218,1873872,1443,
219,1873872,1463,
220,1873872,1506,
221,1873872,1445,
222,1873872,1488,
223,1873872,1435,
224,1873872,1470,
225,1873872,1465,
226,1873872,1447,
227,1873872,1425,
228,1873872,1460,
229,1873872,1404,
230,1873872,1435,
231,1873872,1449,
232,1873872,1451,
233,1873872,1474,
234,1873872,1456,
235,1873872,1401,
236,1873872,1431,
237,1873872,1468,
238,1873872,1439,
239,1873872,1393,
240,1873872,1428,
241,1873872,1423,
242,1873872,1425,
243,1873872,1434,
244,1873872,1443,
245,1873872,1451,
246,1873872,1356,
247,1873872,1391,
248,1873872,1384,
249,1873872,1396,
250,1873872,1439,
251,1873872,1453,
252,1873872,1397,
253,1873872,1337,
254,1873872,1341,
255,1873872,1398,
256,1873872,1364,
257,1873872,1377,
258,1873872,1374,
259,1873872,1356,
260,1873872,1358,
261,1873872,1349,
262,1873872,1410,
263,1873872,1397,
264,1873872,1332,
265,1873872,1367,
266,1873872,1378,
267,1873872,1369,
268,1873872,1438,
269,1873872,1371,
270,1873872,1390,
271,1873872,1368,
272,1873872,1374,
273,1873872,1372,
274,1873872,1353,
275,1873872,1430,
276,1873872,1349,
277,1873872,1358,
278,1873872,1332,
279,1873872,1340,
280,1873872,1335,
281,1873872,1321,
282,1873872,1293,
283,1873872,1366,
284,1873872,1400,
285,1873872,1387,
286,1873872,1357,
287,1873872,1321,
288,1873872,1375,
289,1873872,1296,
290,1873872,1337,
291,1873872,1325,
292,1873872,1267,
293,1873872,1349,
294,1873872,1360,
295,1873872,1351,
296,1873872,1318,
297,1873872,1367,
298,1873872,1283,
299,1873872,1308,
300,1873872,1310,
301,1873872,1270,
302,1873872,1351,
303,1873872,1309,
304,1873872,1266,
305,1873872,1280,
306,1873872,1320,
307,1873872,1353,
308,1873872,1347,
309,1873872,1302,
310,1873872,1291,
311,1873872,1285,
312,1873872,1278,
313,1873872,1267,
314,1873872,1308,
315,1873872,1369,
316,1873872,1344,
317,1873872,1273,
318,1873872,1312,
319,1873872,1245,
320,1873872,1266,
321,1873872,1247,
322,1873872,1256,
323,1873872,1264,
324,1873872,1286,
325,1873872,1301,
326,1873872,1256,
327,1873872,1286,
328,1873872,1276,
329,1873872,1276,
330,1873872,1210,
331,1873872,1243,
332,1873872,1308,
333,1873872,1278,
334,1873872,1239,
335,1873872,1313,
336,1873872,1294,
337,1873872,1200,
338,1873872,1254,
339,1873872,1242,
340,1873872,1290,
341,1873872,1263,
342,1873872,1270,
343,1873872,1258,
344,1873872,1276,
345,1873872,1187,
346,1873872,1271,
347,1873872,1219,
348,1873872,1201,
349,1873872,1212,
350,1873872,1200,
351,1873872,1231,
352,1873872,1295,
353,1873872,1235,
354,1873872,1238,
355,1873872,1211,
356,1873872,1232,
357,1873872,1231,
358,1873872,1269,
359,1873872,1205,
360,1873872,1214,
361,1873872,1238,
362,1873872,1204,
363,1873872,1195,
364,1873872,1211,
365,1873872,1160,
366,1873872,1182,
367,1873872,1217,
368,1873872,1178,
369,1873872,1166,
370,1873872,1256,
371,1873872,1258,
372,1873872,1216,
373,1873872,1237,
374,1873872,1213,
375,1873872,1168,
376,1873872,1198,
377,1873872,1197,
378,1873872,1195,
379,1873872,1219,
380,1873872,1206,
381,1873872,1192,
382,1873872,1203,
383,1873872,1155,
384,1873872,1185,
385,1873872,1192,
386,1873872,1174,
387,1873872,1249,
388,1873872,1124,
389,1873872,1171,
390,1873872,1068,
391,1873872,1084,
392,1873872,1142,
393,1873872,1215,
394,1873872,1125,
395,1873872,1150,
396,1873872,1167,
397,1873872,1164,
398,1873872,1160,
399,1873872,1198,
400,1873872,1230,
401,1873872,1136,
402,1873872,1109,
403,1873872,1167,
404,1873872,1231,
405,1873872,1192,
406,1873872,1094,
407,1873872,1124,
408,1873872,1181,
409,1873872,1150,
410,1873872,1205,
411,1873872,1087,
412,1873872,1121,
413,1873872,1183,
414,1873872,1169,
415,1873872,1162,
416,1873872,1090,
417,1873872,1105,
418,1873872,1065,
419,1873872,1118,
420,1873872,1114,
421,1873872,1075,
422,1873872,1124,
423,1873872,1074,
424,1873872,1150,
425,1873872,1176,
426,1873872,1114,
427,1873872,1118,
428,1873872,1187,
429,1873872,1125,
430,1873872,1160,
