row_number, computation, coverage
1,164169,5,
2,160144,5,
3,156169,5,
4,152244,5,
5,148369,5,
6,144544,5,
7,140769,5,
8,137044,5,
9,133369,5,
10,129744,5,
11,126169,5,
12,122644,5,
13,119169,5,
14,115744,5,
15,112369,5,
16,109044,5,
17,105769,5,
18,102544,5,
19,99369,5,
20,96244,5,
21,93169,5,
22,90144,5,
23,87169,5,
24,84244,5,
25,81369,5,
26,78544,5,
27,75746,5,
28,73021,5,
29,70346,5,
30,67721,5,
31,65146,5,
32,62621,5,
33,60125,5,
34,57700,5,
35,55325,5,
36,53000,5,
37,50725,5,
38,48500,5,
39,46325,5,
40,44181,5,
41,42106,4,
42,40482,5,
43,38497,4,
44,36945,5,
45,35033,4,
46,33553,5,
47,31748,4,
48,30340,5,
49,28625,4,
50,27289,4,
51,25985,4,
52,24713,4,
53,23473,5,
54,21968,4,
55,20785,5,
56,19370,5,
57,18005,4,
58,16949,4,
59,15925,4,
60,14933,4,
61,13960,4,
62,13032,4,
63,12136,4,
64,11272,4,
65,10440,3,
66,9837,4,
67,9050,4,
68,8306,4,
69,7594,4,
70,6914,3,
71,6425,4,
72,5801,3,
73,5354,4,
74,4786,3,
75,4372,4,
76,3860,3,
77,3497,3,
78,3152,3,
79,2825,3,
80,2516,3,
81,2225,3,
82,1952,3,
83,1697,3,
84,1453,2,
85,1305,3,
86,1098,3,
87,909,3,
88,738,3,
89,580,3,
90,445,3,
91,328,3,
92,229,3,
93,148,2,
94,104,2,
95,65,2,
96,37,2,
97,16,1,
98,9,1,
99,4,1,
100,1,1,
