row_number, computation, coverage
1,600,5,
2,600,5,
3,600,5,
4,600,5,
5,600,5,
6,600,5,
7,600,5,
8,600,5,
9,600,5,
10,600,5,
11,600,5,
12,600,5,
13,600,5,
14,600,5,
15,600,5,
16,600,5,
17,600,5,
18,600,5,
19,600,5,
20,600,5,
21,600,5,
22,600,5,
23,600,5,
24,600,5,
25,600,5,
26,600,5,
27,600,5,
28,600,5,
29,600,5,
30,600,5,
31,600,5,
32,600,5,
33,600,5,
34,600,5,
35,600,5,
36,600,4,
37,600,5,
38,600,5,
39,600,5,
40,600,5,
41,600,4,
42,600,4,
43,600,4,
44,600,5,
45,600,4,
46,600,4,
47,600,5,
48,600,4,
49,600,5,
50,600,4,
51,600,5,
52,600,4,
53,600,4,
54,600,5,
55,600,4,
56,600,4,
57,600,3,
58,600,4,
59,600,3,
60,600,4,
61,600,4,
62,600,4,
63,600,4,
64,600,3,
65,600,3,
66,600,3,
67,600,3,
68,600,3,
69,600,3,
70,600,3,
71,600,3,
72,600,2,
73,600,2,
74,600,5,
75,600,4,
76,600,3,
77,600,3,
78,600,3,
79,600,3,
80,600,4,
81,600,3,
82,600,3,
83,600,4,
84,600,4,
85,600,3,
86,600,2,
87,600,2,
88,600,2,
89,600,2,
90,600,3,
91,600,3,
92,600,3,
93,600,3,
94,600,2,
95,600,3,
96,600,2,
97,600,2,
98,600,1,
99,600,1,
100,600,2,
101,600,2,
102,600,1,
103,600,2,
104,600,1,
105,600,1,
106,600,1,
