row_number, computation, coverage
1,109095894,126,
2,106519033,126,
3,103973974,126,
4,100861408,126,
5,98257653,126,
6,95808400,126,
7,93230350,126,
8,90805801,126,
9,88413454,125,
10,86036466,125,
11,83688089,125,
12,81443998,125,
13,79163404,125,
14,76874811,124,
15,74742147,124,
16,72538270,123,
17,70451944,123,
18,68329769,123,
19,66269434,121,
20,64249859,121,
21,62306589,119,
22,60382425,120,
23,58522826,121,
24,56627262,118,
25,54849053,119,
26,53099789,115,
27,51341998,112,
28,49731878,112,
29,48099077,109,
30,46575234,109,
31,45109725,108,
32,43604945,110,
33,42124716,109,
34,40695782,106,
35,39334814,105,
36,37973849,101,
37,36731585,105,
38,35437713,106,
39,34182790,101,
40,33001346,100,
41,31806429,98,
42,30674218,98,
43,29600294,103,
44,28416254,97,
45,27380099,95,
46,26390374,95,
47,25449026,98,
48,24429518,91,
49,23559245,90,
50,22645892,97,
51,21729494,90,
52,20874453,87,
53,20037534,89,
54,19220723,85,
55,18514145,86,
56,17698905,84,
57,17063357,81,
58,16350283,80,
59,15668121,80,
60,15046491,78,
61,14468579,76,
62,13849905,78,
63,13207493,76,
64,12706982,76,
65,12157955,76,
66,11597533,73,
67,11083369,74,
68,10604862,68,
69,10178405,64,
70,9735806,68,
71,9308440,70,
72,8891957,65,
73,8507819,61,
74,8127060,60,
75,7798289,58,
76,7428825,62,
77,7131729,59,
78,6809987,61,
79,6465633,56,
80,6220733,58,
81,5903997,53,
82,5621926,55,
83,5391309,54,
84,5107766,49,
85,4884115,50,
86,4679427,52,
87,4417771,46,
88,4253681,53,
89,4039840,52,
90,3798916,47,
91,3626370,48,
92,3449141,42,
93,3285742,42,
94,3136675,42,
95,2994890,44,
96,2825483,44,
97,2679502,38,
98,2550861,41,
99,2414473,40,
100,2301409,37,
101,2191042,40,
102,2064914,36,
103,1963883,37,
104,1859233,36,
105,1762969,36,
106,1663265,35,
107,1564715,36,
108,1463834,33,
109,1395486,31,
110,1322586,34,
111,1239667,31,
112,1169841,27,
113,1113923,31,
114,1042586,30,
115,984716,27,
116,923009,27,
117,874664,26,
118,829194,28,
119,783181,23,
120,733307,26,
121,691829,25,
122,650781,24,
123,605517,25,
124,573410,25,
125,529606,22,
126,498189,21,
127,468659,20,
128,444331,18,
129,415691,20,
130,391555,17,
131,371289,20,
132,347261,16,
133,327849,22,
134,299809,21,
135,277258,18,
136,260233,17,
137,244086,17,
138,223838,16,
139,210530,16,
140,195226,13,
141,182781,13,
142,170993,15,
143,157965,11,
144,149625,12,
145,140031,11,
146,130934,11,
147,124057,11,
148,114605,10,
149,110181,12,
150,100614,10,
151,94234,10,
152,89809,12,
153,80564,10,
154,75842,11,
155,69698,9,
156,63789,10,
157,59676,10,
158,54724,9,
159,51451,11,
160,45384,7,
161,42278,9,
162,38664,8,
163,35976,9,
164,32325,8,
165,29285,8,
166,26890,8,
167,23710,7,
168,22082,7,
169,19851,6,
170,18189,6,
171,16205,6,
172,14710,6,
173,13557,7,
174,11929,7,
175,10187,7,
176,8952,5,
177,8006,6,
178,6966,5,
179,6180,6,
180,5240,6,
181,4522,6,
182,3602,5,
183,2982,4,
184,2554,5,
185,2136,4,
186,1770,4,
187,1345,3,
188,1153,3,
189,969,4,
190,713,3,
191,555,3,
192,437,3,
193,298,2,
194,234,2,
195,173,2,
196,130,2,
197,90,2,
198,50,2,
199,25,1,
200,16,1,
201,9,1,
202,4,1,
203,1,1,
