row_number, computation, coverage
1,8400,70,
2,8400,70,
3,8400,70,
4,8400,70,
5,8400,70,
6,8400,70,
7,8400,70,
8,8400,70,
9,8400,70,
10,8400,70,
11,8400,70,
12,8400,70,
13,8400,67,
14,8400,69,
15,8400,69,
16,8400,69,
17,8400,68,
18,8400,70,
19,8400,66,
20,8400,69,
21,8400,69,
22,8400,63,
23,8400,64,
24,8400,64,
25,8400,62,
26,8400,66,
27,8400,61,
28,8400,66,
29,8400,62,
30,8400,62,
31,8400,63,
32,8400,61,
33,8400,62,
34,8400,62,
35,8400,53,
36,8400,58,
37,8400,56,
38,8400,54,
39,8400,55,
40,8400,57,
41,8400,57,
42,8400,54,
43,8400,53,
44,8400,55,
45,8400,54,
46,8400,48,
47,8400,54,
48,8400,52,
49,8400,48,
50,8400,52,
51,8400,53,
52,8400,49,
53,8400,44,
54,8400,43,
55,8400,47,
56,8400,46,
57,8400,46,
58,8400,49,
59,8400,44,
60,8400,44,
61,8400,48,
62,8400,49,
63,8400,42,
64,8400,43,
65,8400,40,
66,8400,38,
67,8400,45,
68,8400,42,
69,8400,41,
70,8400,33,
71,8400,36,
72,8400,36,
73,8400,33,
74,8400,34,
75,8400,37,
76,8400,32,
77,8400,32,
78,8400,29,
79,8400,31,
80,8400,34,
81,8400,30,
82,8400,29,
83,8400,34,
84,8400,26,
85,8400,25,
86,8400,37,
87,8400,26,
88,8400,34,
89,8400,23,
90,8400,25,
91,8400,23,
92,8400,27,
93,8400,23,
94,8400,26,
95,8400,23,
96,8400,21,
97,8400,21,
98,8400,22,
99,8400,30,
100,8400,25,
101,8400,26,
102,8400,19,
103,8400,23,
104,8400,19,
105,8400,21,
106,8400,17,
107,8400,19,
108,8400,16,
109,8400,16,
110,8400,20,
111,8400,17,
112,8400,16,
113,8400,15,
114,8400,17,
115,8400,16,
116,8400,14,
117,8400,19,
118,8400,13,
119,8400,13,
120,8400,13,
121,8400,17,
122,8400,15,
123,8400,12,
124,8400,13,
125,8400,12,
126,8400,13,
127,8400,12,
128,8400,12,
129,8400,14,
130,8400,10,
131,8400,8,
132,8400,9,
133,8400,10,
134,8400,11,
135,8400,10,
136,8400,8,
137,8400,9,
138,8400,10,
139,8400,8,
140,8400,9,
141,8400,6,
142,8400,8,
143,8400,8,
144,8400,5,
145,8400,6,
146,8400,7,
147,8400,8,
148,8400,7,
149,8400,5,
150,8400,7,
151,8400,6,
152,8400,8,
153,8400,7,
154,8400,6,
155,8400,7,
156,8400,5,
157,8400,5,
158,8400,6,
159,8400,5,
160,8400,4,
161,8400,4,
162,8400,4,
163,8400,6,
164,8400,5,
165,8400,5,
166,8400,4,
167,8400,4,
168,8400,6,
169,8400,4,
170,8400,4,
171,8400,3,
172,8400,4,
173,8400,3,
174,8400,4,
175,8400,2,
176,8400,3,
177,8400,3,
178,8400,3,
179,8400,2,
180,8400,2,
181,8400,2,
182,8400,2,
183,8400,2,
184,8400,1,
185,8400,1,
186,8400,1,
187,8400,2,
188,8400,1,
189,8400,1,
190,8400,1,
