row_number, computation, coverage
1,15120,126,
2,15120,126,
3,15120,126,
4,15120,126,
5,15120,126,
6,15120,126,
7,15120,126,
8,15120,125,
9,15120,126,
10,15120,125,
11,15120,124,
12,15120,124,
13,15120,123,
14,15120,125,
15,15120,121,
16,15120,123,
17,15120,120,
18,15120,122,
19,15120,121,
20,15120,120,
21,15120,116,
22,15120,111,
23,15120,115,
24,15120,114,
25,15120,116,
26,15120,114,
27,15120,109,
28,15120,115,
29,15120,116,
30,15120,112,
31,15120,108,
32,15120,107,
33,15120,109,
34,15120,108,
35,15120,107,
36,15120,103,
37,15120,103,
38,15120,99,
39,15120,104,
40,15120,94,
41,15120,100,
42,15120,87,
43,15120,89,
44,15120,87,
45,15120,103,
46,15120,91,
47,15120,87,
48,15120,93,
49,15120,90,
50,15120,88,
51,15120,83,
52,15120,86,
53,15120,85,
54,15120,86,
55,15120,79,
56,15120,78,
57,15120,73,
58,15120,71,
59,15120,73,
60,15120,73,
61,15120,80,
62,15120,82,
63,15120,78,
64,15120,80,
65,15120,71,
66,15120,69,
67,15120,73,
68,15120,69,
69,15120,63,
70,15120,66,
71,15120,71,
72,15120,60,
73,15120,65,
74,15120,65,
75,15120,70,
76,15120,65,
77,15120,60,
78,15120,53,
79,15120,50,
80,15120,53,
81,15120,60,
82,15120,53,
83,15120,53,
84,15120,51,
85,15120,56,
86,15120,50,
87,15120,48,
88,15120,49,
89,15120,46,
90,15120,43,
91,15120,42,
92,15120,50,
93,15120,39,
94,15120,47,
95,15120,50,
96,15120,41,
97,15120,38,
98,15120,48,
99,15120,41,
100,15120,50,
101,15120,43,
102,15120,44,
103,15120,36,
104,15120,34,
105,15120,32,
106,15120,41,
107,15120,33,
108,15120,32,
109,15120,35,
110,15120,36,
111,15120,29,
112,15120,29,
113,15120,26,
114,15120,30,
115,15120,27,
116,15120,34,
117,15120,31,
118,15120,23,
119,15120,27,
120,15120,31,
121,15120,23,
122,15120,27,
123,15120,21,
124,15120,23,
125,15120,22,
126,15120,25,
127,15120,21,
128,15120,19,
129,15120,24,
130,15120,23,
131,15120,20,
132,15120,19,
133,15120,18,
134,15120,16,
135,15120,21,
136,15120,15,
137,15120,17,
138,15120,14,
139,15120,15,
140,15120,15,
141,15120,16,
142,15120,17,
143,15120,17,
144,15120,14,
145,15120,15,
146,15120,10,
147,15120,14,
148,15120,13,
149,15120,12,
150,15120,10,
151,15120,11,
152,15120,10,
153,15120,11,
154,15120,15,
155,15120,15,
156,15120,10,
157,15120,12,
158,15120,11,
159,15120,10,
160,15120,10,
161,15120,10,
162,15120,12,
163,15120,13,
164,15120,9,
165,15120,9,
166,15120,8,
167,15120,7,
168,15120,11,
169,15120,7,
170,15120,7,
171,15120,5,
172,15120,8,
173,15120,6,
174,15120,5,
175,15120,6,
176,15120,7,
177,15120,5,
178,15120,6,
179,15120,6,
180,15120,4,
181,15120,4,
182,15120,5,
183,15120,5,
184,15120,4,
185,15120,5,
186,15120,4,
187,15120,3,
188,15120,3,
189,15120,5,
190,15120,3,
191,15120,3,
192,15120,4,
193,15120,5,
194,15120,3,
195,15120,3,
196,15120,3,
197,15120,3,
198,15120,3,
199,15120,2,
200,15120,3,
201,15120,3,
202,15120,2,
203,15120,1,
204,15120,2,
205,15120,1,
206,15120,1,
207,15120,1,
208,15120,1,
209,15120,1,
210,15120,2,
211,15120,1,
212,15120,1,
