row_number, computation, coverage
1,25200,210,
2,25200,210,
3,25200,210,
4,25200,210,
5,25200,210,
6,25200,210,
7,25200,209,
8,25200,209,
9,25200,207,
10,25200,207,
11,25200,208,
12,25200,206,
13,25200,203,
14,25200,206,
15,25200,205,
16,25200,200,
17,25200,197,
18,25200,204,
19,25200,203,
20,25200,195,
21,25200,198,
22,25200,188,
23,25200,189,
24,25200,191,
25,25200,197,
26,25200,190,
27,25200,189,
28,25200,188,
29,25200,180,
30,25200,173,
31,25200,183,
32,25200,176,
33,25200,174,
34,25200,178,
35,25200,170,
36,25200,166,
37,25200,160,
38,25200,168,
39,25200,161,
40,25200,151,
41,25200,158,
42,25200,151,
43,25200,151,
44,25200,147,
45,25200,159,
46,25200,142,
47,25200,151,
48,25200,148,
49,25200,130,
50,25200,151,
51,25200,143,
52,25200,145,
53,25200,140,
54,25200,130,
55,25200,139,
56,25200,138,
57,25200,126,
58,25200,126,
59,25200,126,
60,25200,128,
61,25200,127,
62,25200,122,
63,25200,118,
64,25200,117,
65,25200,122,
66,25200,115,
67,25200,105,
68,25200,125,
69,25200,123,
70,25200,108,
71,25200,124,
72,25200,101,
73,25200,109,
74,25200,110,
75,25200,84,
76,25200,98,
77,25200,91,
78,25200,98,
79,25200,88,
80,25200,90,
81,25200,99,
82,25200,85,
83,25200,104,
84,25200,89,
85,25200,88,
86,25200,84,
87,25200,96,
88,25200,82,
89,25200,87,
90,25200,76,
91,25200,69,
92,25200,79,
93,25200,87,
94,25200,70,
95,25200,79,
96,25200,68,
97,25200,64,
98,25200,66,
99,25200,62,
100,25200,60,
101,25200,66,
102,25200,59,
103,25200,62,
104,25200,60,
105,25200,53,
106,25200,61,
107,25200,54,
108,25200,60,
109,25200,60,
110,25200,57,
111,25200,43,
112,25200,46,
113,25200,50,
114,25200,51,
115,25200,54,
116,25200,39,
117,25200,42,
118,25200,45,
119,25200,38,
120,25200,39,
121,25200,40,
122,25200,42,
123,25200,40,
124,25200,42,
125,25200,36,
126,25200,31,
127,25200,37,
128,25200,37,
129,25200,33,
130,25200,42,
131,25200,33,
132,25200,36,
133,25200,30,
134,25200,27,
135,25200,28,
136,25200,30,
137,25200,29,
138,25200,30,
139,25200,26,
140,25200,32,
141,25200,27,
142,25200,23,
143,25200,28,
144,25200,31,
145,25200,25,
146,25200,27,
147,25200,26,
148,25200,25,
149,25200,21,
150,25200,25,
151,25200,25,
152,25200,28,
153,25200,19,
154,25200,22,
155,25200,16,
156,25200,19,
157,25200,21,
158,25200,18,
159,25200,23,
160,25200,16,
161,25200,18,
162,25200,20,
163,25200,15,
164,25200,17,
165,25200,16,
166,25200,16,
167,25200,13,
168,25200,16,
169,25200,15,
170,25200,12,
171,25200,12,
172,25200,12,
173,25200,14,
174,25200,13,
175,25200,13,
176,25200,15,
177,25200,12,
178,25200,10,
179,25200,8,
180,25200,11,
181,25200,9,
182,25200,11,
183,25200,9,
184,25200,10,
185,25200,8,
186,25200,8,
187,25200,11,
188,25200,9,
189,25200,7,
190,25200,9,
191,25200,8,
192,25200,8,
193,25200,7,
194,25200,9,
195,25200,6,
196,25200,7,
197,25200,7,
198,25200,7,
199,25200,5,
200,25200,4,
201,25200,6,
202,25200,4,
203,25200,8,
204,25200,4,
205,25200,5,
206,25200,4,
207,25200,4,
208,25200,6,
209,25200,5,
210,25200,3,
211,25200,5,
212,25200,3,
213,25200,2,
214,25200,4,
215,25200,3,
216,25200,3,
217,25200,3,
218,25200,4,
219,25200,3,
220,25200,2,
221,25200,3,
222,25200,3,
223,25200,2,
224,25200,1,
225,25200,2,
226,25200,2,
227,25200,2,
228,25200,2,
229,25200,2,
230,25200,1,
