row_number, computation, coverage
1,7623,21,
2,7623,21,
3,7623,21,
4,7623,21,
5,7623,21,
6,7623,21,
7,7623,21,
8,7623,21,
9,7623,21,
10,7623,21,
11,7623,21,
12,7623,21,
13,7623,21,
14,7623,21,
15,7623,21,
16,7623,21,
17,7623,21,
18,7623,21,
19,7623,21,
20,7623,21,
21,7623,21,
22,7623,21,
23,7623,21,
24,7623,21,
25,7623,21,
26,7623,21,
27,7623,21,
28,7623,21,
29,7623,21,
30,7623,21,
31,7623,21,
32,7623,21,
33,7623,21,
34,7623,21,
35,7623,21,
36,7623,21,
37,7623,21,
38,7623,21,
39,7623,21,
40,7623,21,
41,7623,21,
42,7623,21,
43,7623,21,
44,7623,21,
45,7623,21,
46,7623,20,
47,7623,21,
48,7623,21,
49,7623,21,
50,7623,20,
51,7623,20,
52,7623,20,
53,7623,20,
54,7623,21,
55,7623,21,
56,7623,20,
57,7623,20,
58,7623,20,
59,7623,20,
60,7623,21,
61,7623,21,
62,7623,20,
63,7623,20,
64,7623,20,
65,7623,21,
66,7623,20,
67,7623,20,
68,7623,20,
69,7623,21,
70,7623,21,
71,7623,21,
72,7623,20,
73,7623,19,
74,7623,20,
75,7623,19,
76,7623,19,
77,7623,20,
78,7623,19,
79,7623,19,
80,7623,20,
81,7623,21,
82,7623,19,
83,7623,19,
84,7623,19,
85,7623,20,
86,7623,18,
87,7623,19,
88,7623,19,
89,7623,19,
90,7623,20,
91,7623,19,
92,7623,19,
93,7623,18,
94,7623,20,
95,7623,18,
96,7623,19,
97,7623,17,
98,7623,19,
99,7623,18,
100,7623,18,
101,7623,18,
102,7623,18,
103,7623,17,
104,7623,18,
105,7623,19,
106,7623,18,
107,7623,18,
108,7623,17,
109,7623,18,
110,7623,17,
111,7623,17,
112,7623,18,
113,7623,18,
114,7623,17,
115,7623,19,
116,7623,17,
117,7623,18,
118,7623,17,
119,7623,18,
120,7623,17,
121,7623,18,
122,7623,18,
123,7623,18,
124,7623,17,
125,7623,17,
126,7623,17,
127,7623,18,
128,7623,17,
129,7623,18,
130,7623,17,
131,7623,18,
132,7623,17,
133,7623,19,
134,7623,17,
135,7623,16,
136,7623,17,
137,7623,17,
138,7623,18,
139,7623,16,
140,7623,16,
141,7623,16,
142,7623,17,
143,7623,16,
144,7623,17,
145,7623,15,
146,7623,16,
147,7623,17,
148,7623,17,
149,7623,18,
150,7623,16,
151,7623,16,
152,7623,14,
153,7623,17,
