row_number, computation, coverage
1,2125989,6,
2,2108529,6,
3,2091141,6,
4,2073825,6,
5,2056581,6,
6,2039409,6,
7,2022309,6,
8,2005281,6,
9,1988325,6,
10,1971441,6,
11,1954629,6,
12,1937889,6,
13,1921221,6,
14,1904625,6,
15,1888101,6,
16,1871649,6,
17,1855269,6,
18,1838961,6,
19,1822725,6,
20,1806561,6,
21,1790469,6,
22,1774449,6,
23,1758501,6,
24,1742625,6,
25,1726821,6,
26,1711089,6,
27,1695429,6,
28,1679841,6,
29,1664325,6,
30,1648881,6,
31,1633509,6,
32,1618209,6,
33,1602981,6,
34,1587825,6,
35,1572741,6,
36,1557729,6,
37,1542789,6,
38,1527921,6,
39,1513125,6,
40,1498401,6,
41,1483749,6,
42,1469169,6,
43,1454661,6,
44,1440225,6,
45,1425861,6,
46,1411569,6,
47,1397349,6,
48,1383201,6,
49,1369125,6,
50,1355121,6,
51,1341189,6,
52,1327329,6,
53,1313541,6,
54,1299825,6,
55,1286181,6,
56,1272609,6,
57,1259109,6,
58,1245681,6,
59,1232325,6,
60,1219041,6,
61,1205829,6,
62,1192689,6,
63,1179621,6,
64,1166625,6,
65,1153701,6,
66,1140849,6,
67,1128069,6,
68,1115361,6,
69,1102725,6,
70,1090132,6,
71,1077640,6,
72,1065220,6,
73,1052872,6,
74,1040596,6,
75,1028392,6,
76,1016260,6,
77,1004200,6,
78,992212,6,
79,980296,6,
80,968452,6,
81,956680,6,
82,944980,6,
83,933352,6,
84,921796,6,
85,910312,6,
86,898900,6,
87,887560,6,
88,876292,6,
89,865069,6,
90,853945,6,
91,842893,6,
92,831913,6,
93,821005,6,
94,810169,6,
95,799405,6,
96,788713,6,
97,778093,6,
98,767545,6,
99,757069,6,
100,746665,6,
101,736333,6,
102,726073,6,
103,715885,6,
104,705769,6,
105,695725,6,
106,685753,6,
107,675853,6,
108,666025,6,
109,656269,6,
110,646560,6,
111,636948,5,
112,628993,5,
113,621088,6,
114,611668,5,
115,603873,6,
116,594585,6,
117,585369,6,
118,576225,5,
119,568660,6,
120,559648,6,
121,550708,5,
122,543313,5,
123,535968,6,
124,527197,5,
125,519962,6,
126,511346,5,
127,504221,6,
128,495737,5,
129,488722,5,
130,481757,6,
131,473465,5,
132,466610,5,
133,459805,6,
134,451705,6,
135,443677,5,
136,437042,5,
137,430457,5,
138,423922,5,
139,417437,5,
140,411002,5,
141,404596,5,
142,398261,5,
143,391976,5,
144,385741,5,
145,379556,5,
146,373421,5,
147,367336,5,
148,361301,5,
149,355316,5,
150,349381,5,
151,343496,6,
152,336500,5,
153,330725,5,
154,325000,5,
155,319306,4,
156,314802,5,
157,309217,5,
158,303682,5,
159,298197,4,
160,293845,5,
161,288450,5,
162,283105,5,
163,277810,5,
164,272565,5,
165,267370,4,
166,263250,5,
167,258145,4,
168,254097,6,
169,248085,4,
170,244117,5,
171,239202,5,
172,234337,5,
173,229522,5,
174,224757,5,
175,220042,5,
176,215377,5,
177,210762,5,
178,206197,4,
179,202581,5,
180,198106,5,
181,193664,5,
182,189289,5,
183,184964,6,
184,179840,4,
185,176464,5,
186,172289,4,
187,168985,5,
188,164900,5,
189,160865,5,
190,156880,4,
191,153728,5,
192,149833,5,
193,145988,5,
194,142193,4,
195,139193,5,
196,135488,5,
197,131818,5,
198,128213,4,
199,125365,4,
200,122549,4,
201,119765,4,
202,117013,4,
203,114293,5,
204,110938,5,
205,107633,5,
206,104378,4,
207,101810,4,
208,99274,5,
209,96149,5,
210,93074,4,
211,90650,4,
212,88245,4,
213,85885,4,
214,83557,5,
215,80692,5,
216,77877,4,
217,75661,4,
218,73477,4,
219,71325,4,
220,69205,4,
221,67117,4,
222,65061,4,
223,63037,4,
224,61045,3,
225,59572,4,
226,57636,4,
227,55732,4,
228,53860,4,
229,52020,3,
230,50650,4,
231,48866,5,
232,46681,3,
233,45394,4,
234,43706,4,
235,42050,4,
236,40426,3,
237,39229,3,
238,38050,4,
239,36506,4,
240,34994,5,
241,33149,4,
242,31709,3,
243,30650,3,
244,29609,4,
245,28249,4,
246,26921,4,
247,25625,3,
248,24665,3,
249,23732,3,
250,22817,3,
251,21920,3,
252,21041,4,
253,19897,4,
254,18785,4,
255,17705,3,
256,16916,4,
257,15892,3,
258,15145,3,
259,14416,3,
260,13705,3,
261,13012,3,
262,12330,3,
263,11673,3,
264,11034,2,
265,10618,3,
266,10009,3,
267,9418,3,
268,8845,3,
269,8290,3,
270,7753,3,
271,7234,3,
272,6733,3,
273,6250,3,
274,5780,3,
275,5333,2,
276,5045,3,
277,4628,3,
278,4229,2,
279,3973,2,
280,3725,2,
281,3485,2,
282,3253,2,
283,3029,2,
284,2813,2,
285,2605,2,
286,2402,2,
287,2210,2,
288,2026,2,
289,1850,2,
290,1682,2,
291,1522,2,
292,1370,2,
293,1226,2,
294,1090,2,
295,962,2,
296,842,2,
297,730,2,
298,626,2,
299,530,2,
300,442,2,
301,361,1,
302,324,1,
303,289,1,
304,256,1,
305,225,1,
306,196,1,
307,169,1,
308,144,1,
309,121,1,
310,100,1,
311,81,1,
312,64,1,
313,49,1,
314,36,1,
315,25,1,
316,16,1,
317,9,1,
318,4,1,
319,1,1,
