row_number, computation, coverage
292,3334174,17,
293,3272661,17,
294,3211337,21,
295,3133220,16,
296,3078720,17,
297,3018506,16,
298,2964565,18,
299,2900290,15,
300,2850517,16,
301,2797549,19,
302,2732201,17,
303,2676845,18,
304,2617540,17,
305,2564545,16,
306,2513114,18,
307,2455949,17,
308,2403028,16,
309,2354768,16,
310,2305145,16,
311,2257056,15,
312,2212011,13,
313,2173508,16,
314,2125712,15,
315,2082257,15,
316,2039252,15,
317,1996697,14,
318,1957538,16,
319,1912061,14,
320,1872785,15,
321,1832804,15,
322,1792058,16,
323,1750082,13,
324,1715353,14,
325,1678925,12,
326,1648708,13,
327,1614586,15,
328,1577140,13,
329,1544306,14,
330,1508893,13,
331,1478837,13,
332,1446890,15,
333,1412072,14,
334,1377065,12,
335,1350784,15,
336,1314625,12,
337,1288045,12,
338,1261265,15,
339,1226717,14,
340,1195713,12,
341,1170121,13,
342,1141970,15,
343,1110068,13,
344,1083002,11,
345,1060148,12,
346,1036352,12,
347,1012241,12,
348,986273,10,
349,966925,12,
350,944264,12,
351,920468,12,
352,898165,12,
353,875272,10,
354,856801,11,
355,836378,11,
356,816413,12,
357,794309,10,
358,777104,13,
359,754938,11,
360,735137,10,
361,717652,11,
362,699250,10,
363,682834,12,
364,662905,10,
365,647113,11,
366,628945,9,
367,615114,10,
368,599554,9,
369,585905,9,
370,571706,10,
371,556706,10,
372,542725,9,
373,528597,13,
374,509813,9,
375,496772,9,
376,484049,9,
377,472621,10,
378,458132,10,
379,445156,9,
380,432945,8,
381,422426,10,
382,409690,9,
383,398196,9,
384,386665,9,
385,375444,9,
386,364509,8,
387,355049,10,
388,343381,12,
389,329453,8,
390,320381,9,
391,309977,8,
392,301204,9,
393,291146,7,
394,283985,7,
395,276354,7,
396,269693,7,
397,262082,9,
398,252680,7,
399,245754,8,
400,238294,9,
401,229709,8,
402,221800,7,
403,215210,7,
404,208612,7,
405,202226,7,
406,196264,8,
407,188968,8,
408,182021,7,
409,176186,7,
410,170420,6,
411,165437,6,
412,160576,6,
413,155965,6,
414,151120,6,
415,146365,6,
416,141817,6,
417,137525,6,
418,132857,6,
419,128564,6,
420,124228,5,
421,120938,7,
422,116084,5,
423,112625,6,
424,108497,5,
425,105353,6,
426,101349,5,
427,98293,5,
428,95120,5,
429,91930,5,
430,89094,5,
431,86173,5,
432,83140,5,
433,80345,5,
434,77573,5,
435,74785,5,
436,72080,6,
437,68813,5,
438,66410,5,
439,63793,5,
440,61265,4,
441,59227,5,
442,56788,5,
443,54514,5,
444,52162,4,
445,50465,4,
446,48656,5,
447,46325,4,
448,44665,4,
449,42993,4,
450,41434,5,
451,39352,4,
452,37757,4,
453,36269,4,
454,34740,4,
455,33320,4,
456,31830,4,
457,30376,4,
458,29000,4,
459,27693,4,
460,26325,4,
461,25028,4,
462,23838,4,
463,22581,3,
464,21690,3,
465,20836,3,
466,19945,3,
467,19108,3,
468,18346,3,
469,17450,4,
470,16484,3,
471,15661,3,
472,14948,3,
473,14197,3,
474,13496,3,
475,12834,4,
476,11930,3,
477,11272,3,
478,10634,3,
479,10036,3,
480,9425,2,
481,9041,2,
482,8665,3,
483,8125,3,
484,7618,3,
485,7093,3,
486,6570,3,
487,6113,3,
488,5634,2,
489,5378,2,
490,5058,3,
491,4628,2,
492,4372,3,
493,3985,2,
494,3730,2,
495,3490,2,
496,3258,2,
497,3035,3,
498,2713,2,
499,2509,2,
500,2308,2,
501,2132,2,
502,1952,2,
503,1768,2,
504,1604,2,
505,1445,2,
506,1297,2,
507,1157,2,
508,1028,2,
509,904,2,
510,785,2,
511,677,2,
512,577,2,
513,485,2,
514,401,2,
515,324,1,
516,289,1,
517,256,1,
518,225,1,
519,196,1,
520,169,1,
521,144,1,
522,121,1,
523,100,1,
524,81,1,
525,64,1,
526,49,1,
527,36,1,
528,25,1,
529,16,1,
530,9,1,
531,4,1,
532,1,1,
