row_number, computation, coverage
1,26055009,21,
2,25841124,21,
3,25628121,21,
4,25416000,21,
5,25204761,21,
6,24994404,21,
7,24784929,21,
8,24576336,21,
9,24368625,21,
10,24161796,21,
11,23955849,21,
12,23750784,21,
13,23546601,21,
14,23343300,21,
15,23140881,21,
16,22941369,21,
17,22738689,21,
18,22538916,21,
19,22339786,21,
20,22141777,21,
21,21944413,21,
22,21748168,21,
23,21552805,21,
24,21358324,21,
25,21164725,21,
26,20972008,21,
27,20779938,21,
28,20588985,21,
29,20400939,21,
30,20209492,21,
31,20021185,21,
32,19833760,21,
33,19647217,21,
34,19461325,21,
35,19276546,21,
36,19092420,21,
37,18909405,21,
38,18729297,21,
39,18545794,21,
40,18365425,21,
41,18185713,21,
42,18007108,21,
43,17829385,21,
44,17652544,21,
45,17476362,21,
46,17301285,21,
47,17128854,20,
48,16962010,21,
49,16789537,21,
50,16617725,21,
51,16447016,21,
52,16277189,21,
53,16108244,21,
54,15939962,21,
55,15774545,20,
56,15614381,21,
57,15448705,20,
58,15293494,20,
59,15135770,21,
60,14972873,21,
61,14810645,20,
62,14658929,20,
63,14506249,20,
64,14352394,20,
65,14201314,20,
66,14051034,20,
67,13901345,21,
68,13745045,21,
69,13589426,20,
70,13442426,21,
71,13288736,20,
72,13143177,20,
73,12999220,20,
74,12855257,20,
75,12712096,20,
76,12569936,20,
77,12428377,20,
78,12287620,20,
79,12147860,20,
80,12008900,20,
81,11872066,19,
82,11740034,20,
83,11603434,20,
84,11467441,20,
85,11332441,20,
86,11198241,19,
87,11071301,19,
88,10945085,20,
89,10813018,19,
90,10688473,19,
91,10564650,19,
92,10441364,19,
93,10318985,19,
94,10196964,19,
95,10076393,19,
96,9955997,20,
97,9830056,19,
98,9711325,20,
99,9586946,19,
100,9469520,19,
101,9352993,19,
102,9237188,20,
103,9115720,18,
104,9007396,18,
105,8899720,18,
106,8792692,18,
107,8686141,19,
108,8574385,19,
109,8463520,18,
110,8358989,18,
111,8255273,18,
112,8152040,19,
113,8043949,19,
114,7936256,18,
115,7835204,19,
116,7729241,18,
117,7629845,18,
118,7530773,18,
119,7432186,17,
120,7339825,17,
121,7247881,18,
122,7151329,18,
