109,149,191,242,
106,148,197,243,
106,160,195,240,
105,155,197,250,
100,152,194,239,
102,151,191,248,
102,153,191,239,
107,147,189,235,
106,154,197,236,
104,147,204,233,
103,152,187,229,
107,146,193,245,
105,154,185,260,
102,152,203,236,
107,150,198,244,
108,143,191,238,
100,153,192,240,
107,147,202,237,
109,151,189,242,
105,152,200,239,
105,148,194,241,
108,145,199,234,
109,143,190,244,
105,153,201,247,
108,150,190,232,
104,152,186,231,
98,155,198,240,
105,159,201,241,
105,148,193,252,
105,151,196,238,
108,143,211,246,
103,149,197,235,
111,146,196,241,
104,144,188,240,
105,157,194,242,
107,150,200,242,
111,158,196,236,
106,152,203,246,
109,149,194,247,
103,156,192,249,
103,148,199,236,
110,154,194,233,
104,152,192,239,
100,154,206,238,
106,146,190,245,
104,141,194,237,
107,154,197,243,
106,148,194,237,
105,147,195,235,
107,151,187,235,
109,148,198,241,
108,156,198,236,
107,149,198,253,
103,150,201,244,
109,154,197,228,
106,147,197,238,
102,152,202,242,
104,148,189,236,
102,148,204,240,
108,157,209,236,
106,152,193,243,
104,149,199,244,
107,144,196,243,
99,146,196,251,
104,152,200,233,
104,156,202,242,
104,154,193,239,
104,149,198,236,
107,150,199,251,
100,153,196,234,
104,149,196,246,
104,155,190,242,
106,145,201,244,
103,153,193,242,
107,149,199,237,
108,152,199,243,
104,156,205,234,
107,143,198,244,
106,150,199,246,
106,148,198,242,
105,153,196,249,
104,157,196,237,
108,153,204,235,
104,145,199,245,
105,151,201,246,
104,154,193,252,
104,153,194,242,
108,148,203,246,
101,152,196,238,
102,151,194,252,
107,151,189,241,
106,148,201,237,
109,143,193,242,
108,152,186,248,
105,150,197,241,
106,152,189,242,
108,155,200,244,
106,151,202,237,
106,152,202,242,
107,150,195,234,
110,148,204,232,
104,155,192,242,
105,157,190,239,
102,147,195,242,
104,149,197,247,
102,148,199,244,
107,152,193,248,
97,155,199,248,
101,148,206,250,
108,145,208,232,
108,149,191,249,
105,156,200,238,
104,152,198,239,
108,151,187,241,
108,153,200,233,
94,147,187,237,
107,155,193,245,
104,149,204,238,
103,142,211,247,
103,151,187,238,
103,150,194,242,
106,157,207,245,
109,155,196,251,
101,144,192,235,
100,156,204,241,
107,153,202,233,
108,156,195,246,
104,143,191,244,
105,143,195,241,
108,149,193,244,
106,152,205,241,
110,143,200,238,
105,147,200,243,
106,144,191,244,
106,153,191,238,
103,150,197,241,
103,154,189,243,
104,144,193,236,
104,154,198,243,
104,155,199,231,
106,151,193,246,
103,152,195,242,
104,155,192,245,
104,151,192,241,
108,149,199,246,
106,152,198,249,
106,149,196,242,
106,153,199,235,
107,146,196,231,
103,154,200,235,
104,147,195,234,
103,154,188,222,
106,149,192,245,
109,147,197,242,
108,149,191,238,
105,149,201,239,
106,148,203,242,
102,153,196,240,
105,148,197,237,
109,148,188,250,
106,147,196,241,
105,142,203,239,
102,149,196,246,
100,156,198,240,
105,155,193,248,
105,150,197,241,
105,152,194,237,
104,145,202,246,
108,151,194,241,
108,154,190,250,
105,151,199,247,
102,157,197,241,
106,149,186,243,
104,152,201,242,
102,145,198,240,
103,153,192,230,
109,153,193,231,
105,154,211,241,
103,155,192,243,
108,161,202,241,
108,146,201,245,
108,154,199,237,
111,147,196,244,
108,147,200,236,
105,149,188,243,
107,153,194,243,
106,148,194,244,
107,149,196,240,
104,145,196,243,
105,154,197,238,
102,158,194,233,
106,148,202,234,
104,148,196,249,
103,144,183,246,
108,151,193,254,
103,146,196,245,
96,148,193,237,
108,152,205,239,
102,156,204,239,
105,151,196,239,
96,151,196,253,
107,150,194,238,
104,151,196,236,
105,152,197,237,
105,145,197,240,
108,151,196,249,
100,155,196,255,
105,148,192,235,
105,154,185,232,
106,149,192,250,
109,147,184,245,
107,147,203,236,
100,150,188,243,
107,154,198,235,
108,150,187,249,
104,151,198,236,
105,149,193,238,
103,150,193,245,
107,149,193,245,
105,147,187,251,
105,150,196,243,
103,151,197,242,
101,141,196,250,
110,149,200,244,
108,155,205,244,
106,148,196,242,
106,155,201,235,
106,151,194,244,
106,143,192,241,
102,153,197,238,
105,147,193,246,
111,158,198,241,
103,154,199,244,
106,148,192,240,
105,152,193,244,
106,147,196,246,
96,153,195,237,
107,139,191,238,
107,154,185,242,
104,153,191,243,
103,140,199,242,
109,153,192,240,
104,145,204,257,
104,149,196,237,
105,152,200,239,
104,151,200,244,
108,146,206,232,
105,143,194,236,
108,156,194,224,
107,151,196,251,
107,149,192,233,
105,148,204,244,
100,155,207,239,
104,146,196,237,
107,146,190,247,
109,155,198,241,
105,147,197,237,
110,154,198,241,
104,152,203,253,
105,153,204,243,
106,146,195,237,
107,157,191,238,
110,152,189,242,
111,151,191,254,
101,154,198,239,
105,147,200,235,
103,156,195,231,
108,153,194,228,
107,154,204,238,
106,148,192,244,
104,146,190,240,
109,149,201,238,
101,158,193,240,
105,144,190,232,
106,151,197,236,
103,156,197,243,
107,150,198,239,
109,155,197,240,
107,152,194,239,
107,153,194,242,
107,151,205,239,
105,148,196,252,
108,150,197,240,
108,149,200,246,
105,152,197,244,
102,148,192,235,
104,150,206,242,
104,145,191,241,
106,151,194,243,
103,143,202,241,
105,150,197,243,
105,148,198,236,
105,149,194,225,
106,145,203,239,
106,154,191,241,
108,149,209,239,
104,156,197,249,
107,149,194,233,
105,151,198,232,
106,156,193,249,
107,161,202,234,
104,156,202,245,
109,140,196,241,
105,150,202,247,
108,150,192,239,
107,154,195,241,
105,144,202,235,
107,141,204,239,
102,148,189,245,
107,160,196,244,
105,144,200,242,
103,147,198,249,
105,153,192,245,
101,158,200,239,
109,145,194,238,
108,145,201,244,
108,149,199,237,
109,157,188,243,
101,146,198,242,
104,148,197,229,
104,153,203,240,
104,147,194,247,
102,151,196,241,
104,156,195,241,
107,151,188,251,
102,152,196,245,
104,149,200,244,
102,153,204,231,
103,157,200,241,
106,150,203,235,
107,154,189,247,
105,150,199,234,
99,148,201,254,
103,150,194,234,
111,154,204,239,
106,147,202,244,
108,156,207,247,
108,161,197,248,
110,150,194,237,
107,152,193,244,
104,159,200,244,
106,150,192,239,
103,156,198,244,
105,145,193,241,
110,158,194,249,
107,156,189,236,
103,155,194,241,
109,148,196,246,
111,152,191,234,
103,147,194,246,
109,150,186,248,
107,147,198,227,
107,148,198,245,
106,150,202,249,
106,150,195,248,
105,147,197,231,
103,150,198,237,
105,151,196,241,
104,147,197,237,
108,145,202,246,
108,148,195,241,
106,148,194,241,
109,148,195,247,
108,147,190,242,
108,149,193,244,
101,152,199,227,
102,152,190,240,
101,149,194,242,
104,153,191,242,
106,141,201,252,
103,149,198,239,
107,156,207,244,
112,145,191,230,
104,154,198,232,
105,153,194,244,
102,152,196,250,
104,149,205,239,
107,153,207,239,
107,155,201,242,
104,148,197,244,
110,149,202,233,
104,146,198,238,
105,143,199,243,
109,155,204,229,
108,149,197,248,
106,152,203,243,
106,146,206,235,
108,156,193,241,
106,153,191,243,
102,150,199,238,
105,151,191,240,
104,147,194,235,
107,145,197,228,
101,148,182,242,
105,149,205,239,
106,149,197,244,
101,153,198,248,
109,145,192,233,
108,153,198,247,
102,158,192,239,
105,146,202,235,
105,151,207,246,
106,153,193,235,
100,153,197,229,
105,155,194,240,
109,151,199,242,
103,156,196,246,
106,148,195,242,
105,150,202,235,
103,150,205,242,
104,144,198,236,
102,153,199,241,
100,144,199,239,
100,149,194,246,
107,145,199,247,
108,154,193,246,
107,152,197,241,
99,144,189,248,
106,152,193,247,
104,148,203,239,
107,156,200,249,
108,141,195,243,
110,153,182,246,
103,149,196,242,
109,150,195,247,
104,149,197,234,
108,149,195,252,
108,149,194,240,
103,145,196,234,
101,149,195,249,
101,143,191,237,
101,153,206,236,
108,148,201,250,
105,150,200,238,
106,149,202,250,
107,148,189,242,
105,151,191,249,
108,153,195,241,
108,155,183,233,
106,154,207,246,
104,141,208,256,
102,151,189,228,
106,157,192,235,
105,147,194,237,
107,151,205,235,
108,153,199,252,
110,144,184,241,
102,151,198,239,
103,147,193,240,
105,150,203,256,
101,149,193,240,
108,156,198,241,
106,143,193,235,
98,153,203,242,
102,149,194,235,
102,160,199,232,
109,150,197,244,
103,155,193,240,
105,150,202,244,
103,152,191,234,
106,160,194,234,
103,157,200,232,
110,147,197,257,
103,150,189,248,
103,152,200,245,
107,150,207,252,
105,148,202,244,
109,150,194,245,
108,150,203,241,
107,151,197,237,
98,159,193,229,
108,147,196,236,
103,150,182,241,
105,151,204,238,
104,157,186,239,
107,150,206,246,
107,150,199,235,
103,143,197,245,
104,148,196,245,
102,147,197,238,
107,151,194,232,
106,144,187,245,
102,148,198,227,
105,148,200,243,
106,140,192,251,
109,148,196,242,
101,153,197,236,
108,154,195,243,
95,151,188,230,
101,149,194,238,
104,150,190,237,
106,155,187,238,
108,153,199,245,
104,146,192,247,
95,149,193,235,
104,156,195,224,
105,156,195,254,
106,149,200,239,
103,145,196,242,
104,150,200,242,
109,142,190,242,
110,152,194,239,
102,144,191,247,
105,153,188,250,
107,152,208,244,
104,150,195,236,
107,150,187,248,
107,151,202,244,
105,152,194,243,
111,151,203,247,
101,147,192,237,
105,148,196,239,
107,151,195,245,
106,151,194,234,
110,146,202,247,
103,149,199,241,
102,146,194,244,
106,149,195,229,
105,152,189,244,
106,154,193,241,
101,155,197,237,
106,150,192,241,
103,155,191,245,
106,149,196,238,
109,147,197,244,
109,152,200,255,
105,152,200,239,
101,155,194,246,
102,160,202,237,
108,151,193,243,
104,152,205,240,
104,148,199,244,
111,147,189,251,
107,150,205,239,
110,152,196,242,
100,151,201,232,
98,143,192,254,
107,154,195,237,
103,152,200,226,
106,150,193,253,
103,148,194,240,
102,146,200,237,
106,158,207,244,
109,145,207,249,
105,153,198,234,
106,148,195,238,
96,155,192,239,
107,138,203,247,
107,145,199,250,
108,155,201,244,
106,148,199,229,
108,143,201,244,
99,153,203,254,
105,146,201,245,
109,149,199,233,
110,152,200,237,
102,145,196,236,
108,147,198,247,
107,148,198,239,
106,151,194,232,
106,147,199,237,
107,157,192,230,
107,151,201,241,
105,155,202,247,
105,148,189,238,
101,147,199,243,
106,152,196,233,
104,140,196,233,
103,153,196,244,
112,158,187,244,
104,154,196,240,
105,154,205,242,
111,154,191,245,
104,156,203,238,
105,147,190,242,
104,152,197,239,
105,153,195,245,
104,150,201,242,
102,153,197,245,
108,146,204,242,
105,151,195,244,
105,154,191,246,
109,155,202,237,
101,157,197,235,
107,146,192,231,
104,147,200,246,
106,151,198,241,
105,149,195,241,
106,157,196,233,
110,149,197,245,
105,146,197,243,
105,150,191,240,
106,152,195,248,
104,158,188,231,
105,151,201,237,
101,143,192,238,
102,144,202,248,
103,148,206,249,
107,153,201,243,
105,155,197,235,
106,152,205,247,
105,157,183,238,
108,151,193,242,
107,152,200,250,
105,147,193,237,
106,145,195,234,
108,157,194,256,
106,155,203,236,
105,142,193,252,
105,150,195,243,
106,146,203,236,
109,153,193,237,
105,144,187,233,
105,145,194,242,
106,158,202,234,
106,147,198,239,
103,148,204,239,
106,149,194,239,
101,158,198,237,
106,148,193,237,
109,149,193,244,
108,149,194,246,
103,152,197,234,
102,150,198,250,
105,153,197,242,
104,146,190,232,
103,156,196,233,
106,148,193,245,
103,150,192,240,
105,148,201,246,
108,145,200,240,
101,143,196,248,
107,136,200,233,
106,158,207,237,
100,162,196,241,
110,147,194,238,
104,153,204,238,
109,146,194,241,
97,152,191,246,
104,156,191,241,
102,147,196,251,
109,154,196,248,
109,145,202,241,
104,153,194,243,
104,148,200,242,
109,149,200,251,
106,150,199,227,
107,154,193,242,
103,149,185,241,
110,145,195,232,
105,158,196,237,
107,155,195,231,
105,148,196,253,
105,156,195,230,
103,148,187,244,
95,153,196,243,
107,153,197,234,
99,153,196,246,
104,151,195,231,
103,160,188,243,
106,156,193,239,
107,150,188,246,
109,150,193,239,
102,154,200,235,
109,156,199,250,
105,149,198,236,
104,157,200,251,
104,151,203,235,
110,153,194,243,
104,148,205,244,
106,154,199,247,
107,145,193,237,
108,151,190,235,
108,155,194,237,
107,149,190,240,
105,144,196,249,
105,155,194,245,
105,151,202,243,
108,155,205,244,
106,145,210,249,
107,154,196,247,
108,148,191,237,
106,147,206,228,
102,149,197,245,
105,150,195,241,
105,147,196,242,
96,145,183,240,
108,145,195,244,
108,149,205,236,
98,155,194,242,
106,151,203,235,
102,152,197,241,
108,153,192,253,
107,151,195,241,
100,153,188,241,
107,148,193,243,
106,157,195,236,
105,147,201,240,
107,153,191,253,
109,148,193,247,
104,149,198,250,
105,153,192,236,
106,153,187,230,
108,152,204,249,
109,154,197,249,
103,148,194,239,
109,146,198,250,
109,154,191,245,
106,151,200,234,
109,157,198,241,
106,150,196,246,
108,151,191,240,
105,149,186,239,
108,152,194,241,
96,151,192,237,
103,153,199,241,
106,148,198,247,
106,151,190,254,
108,156,192,234,
99,144,200,247,
107,149,198,238,
105,143,189,236,
104,152,197,237,
104,154,200,239,
106,159,200,247,
107,154,208,237,
102,149,192,235,
109,150,202,241,
106,147,205,240,
105,145,195,239,
106,148,203,252,
103,148,195,244,
108,150,208,248,
110,140,193,238,
104,154,198,239,
104,151,190,241,
104,147,203,235,
100,145,190,222,
107,157,194,246,
108,146,192,242,
107,142,204,243,
101,146,192,240,
103,147,203,231,
102,146,194,239,
102,155,194,244,
107,147,194,252,
103,157,187,232,
101,155,198,234,
103,153,192,239,
102,150,193,237,
102,148,202,239,
106,155,199,242,
97,154,195,237,
109,150,192,237,
100,149,190,246,
108,143,200,235,
103,155,182,244,
106,149,198,245,
104,155,206,247,
99,150,208,235,
105,149,192,240,
108,150,189,244,
102,141,193,242,
105,155,199,236,
103,157,202,246,
100,152,204,234,
106,150,199,241,
107,152,200,234,
107,158,192,244,
105,144,190,245,
107,151,190,253,
106,139,197,245,
109,154,206,232,
102,144,194,245,
103,154,200,244,
107,149,192,239,
104,152,191,247,
105,162,200,236,
108,152,189,245,
103,147,200,236,
107,150,192,247,
103,144,208,250,
100,152,194,241,
99,149,198,240,
104,146,195,230,
103,146,198,237,
100,152,202,244,
109,146,201,243,
104,154,194,239,
103,151,197,244,
109,152,208,251,
105,145,196,248,
106,150,193,242,
106,149,190,242,
109,143,194,243,
104,147,201,228,
101,152,196,237,
105,151,204,238,
105,155,199,233,
105,150,189,249,
103,144,186,238,
103,139,193,236,
103,150,200,248,
109,146,191,245,
104,149,191,240,
105,156,200,233,
100,149,189,228,
105,147,191,244,
104,152,194,239,
103,151,189,246,
106,153,189,239,
104,156,205,241,
107,149,199,233,
110,152,192,243,
108,150,192,245,
106,149,188,240,
103,153,188,234,
103,148,203,238,
100,149,189,246,
106,147,202,234,
107,149,192,254,
106,151,200,245,
107,160,196,241,
107,150,178,245,
102,154,197,248,
107,153,190,250,
106,148,195,243,
105,146,201,242,
109,146,200,240,
106,159,186,247,
105,148,201,249,
103,143,203,236,
105,155,197,235,
112,149,190,246,
107,143,193,242,
110,143,198,236,
104,146,196,237,
99,147,196,242,
105,150,198,237,
104,149,199,240,
108,146,199,248,
106,147,199,250,
104,150,196,245,
107,154,188,234,
106,150,207,246,
100,150,195,240,
107,149,210,250,
103,147,201,243,
100,151,198,236,
101,150,181,236,
101,145,199,235,
106,155,203,240,
106,155,189,242,
105,145,208,249,
107,153,198,236,
106,146,192,239,
104,140,202,247,
101,155,201,240,
107,153,196,235,
99,152,204,241,
107,158,189,241,
105,151,208,227,
107,156,200,234,
97,147,193,230,
102,151,190,239,
106,154,196,238,
107,152,202,247,
105,144,194,245,
106,148,193,236,
105,145,199,237,
99,150,198,240,
109,144,200,241,
103,156,206,242,
105,149,195,243,
108,140,204,244,
102,151,196,236,
103,152,189,242,
102,149,195,249,
109,149,190,248,
110,154,201,245,
106,154,200,227,
106,150,198,229,
104,154,197,236,
108,152,199,241,
106,157,194,250,
103,150,195,236,
103,149,188,241,
103,143,194,243,
105,152,202,240,
102,145,204,241,
103,153,204,246,
105,152,198,237,
107,152,199,246,
108,146,192,249,
102,152,206,243,
105,149,193,238,
110,151,195,243,
106,148,192,257,
105,146,189,245,
105,148,201,235,
102,143,200,244,
104,145,197,251,
102,151,192,246,
105,147,190,246,
104,150,197,232,
104,152,192,247,
103,155,193,248,
107,148,191,248,
103,147,205,246,
105,155,196,241,
103,149,199,240,
108,157,198,238,
98,149,196,241,
100,153,195,242,
106,153,192,230,
107,154,197,229,
110,149,196,248,
105,150,198,228,
107,155,196,240,
103,148,192,232,
104,149,196,248,
105,145,194,239,
100,152,201,246,
102,155,205,234,
105,150,196,239,
107,148,191,240,
106,145,188,241,
106,150,200,241,
106,148,195,244,
104,150,197,240,
109,146,202,244,
107,144,202,253,
100,157,202,244,
106,154,204,230,
102,157,195,246,
104,152,195,244,
110,149,194,248,
105,151,201,249,
109,151,187,243,
108,155,206,241,
104,160,192,244,
106,145,201,239,
106,148,201,235,
107,154,198,250,
102,150,202,235,
102,153,193,232,
110,152,203,240,
104,147,204,236,
100,150,186,251,
110,153,201,245,
105,156,197,239,
104,152,186,235,
108,146,193,242,
102,150,190,234,
108,151,195,242,
103,148,200,242,
101,156,198,245,
103,145,192,239,
106,150,199,246,
108,144,198,242,
103,155,202,240,
104,152,187,239,
110,152,201,244,
107,151,195,235,
103,151,205,249,
104,150,195,244,
108,153,201,238,
111,150,184,252,
105,155,197,252,
109,144,188,244,
105,154,205,250,
104,150,201,245,
108,152,195,233,
100,152,200,235,
105,149,197,243,
106,144,201,241,
111,149,197,241,
97,151,191,242,
107,145,194,236,
106,146,194,251,
107,143,199,247,
97,150,194,242,
107,140,200,242,
107,148,195,239,
105,156,194,235,
103,151,199,240,
104,149,187,229,
105,146,188,247,
107,150,194,245,
105,153,202,233,
106,151,201,247,
107,146,196,240,
108,149,197,248,
108,153,200,247,
102,150,193,244,
103,152,200,235,
104,161,203,227,
108,152,207,232,
108,148,198,230,
104,151,201,240,
110,149,196,242,
110,153,192,236,
105,156,199,243,
106,155,195,249,
102,150,195,245,
105,151,204,248,
108,149,189,229,
104,149,207,239,
103,145,192,238,
101,149,197,242,
102,148,204,240,
102,155,198,239,
106,142,198,243,
103,152,204,235,
108,150,196,246,
103,154,201,242,
107,151,198,235,
107,150,194,234,
103,152,204,241,
104,147,203,239,
104,151,205,250,
112,149,194,237,
101,150,200,237,
105,148,194,238,
107,149,191,242,
105,149,193,239,
110,153,202,236,
107,148,190,244,
108,149,197,231,
106,150,196,236,
107,158,196,240,
107,151,191,240,
100,148,196,244,
107,140,199,236,
105,156,202,238,
105,151,200,242,
101,151,196,228,
105,151,197,254,
104,155,203,237,
105,146,194,244,
99,151,191,240,
103,150,198,239,
106,150,196,231,
102,155,199,233,
101,148,185,234,
106,143,200,240,
102,150,192,249,
108,155,191,238,
102,155,200,247,
107,153,199,237,
105,154,200,238,
107,148,200,243,
105,161,193,240,
107,143,199,247,
105,147,202,234,
107,152,188,235,
102,149,188,246,
109,148,203,249,
102,146,192,242,
109,144,189,239,
105,153,204,251,
104,149,195,237,
104,151,201,250,
106,152,202,235,
107,149,190,244,
107,152,199,233,
101,157,196,246,
106,154,199,243,
104,150,198,260,
108,150,197,251,
101,145,195,239,
108,156,199,244,
103,147,191,247,
109,150,200,244,
99,149,190,248,
104,148,191,237,
106,150,190,247,
103,153,194,242,
107,157,196,235,
104,153,200,231,
105,156,194,249,
106,149,199,241,
100,147,183,239,
105,155,191,236,
101,145,205,237,
101,149,206,248,
103,154,205,248,
104,147,190,249,
108,147,201,240,
103,149,196,249,
110,147,190,253,
105,151,198,236,
108,149,197,242,
108,150,191,241,
105,151,201,230,
106,146,195,241,
107,147,194,231,
105,145,204,238,
106,148,200,239,
110,146,196,246,
105,147,202,242,
106,156,205,245,
110,150,192,248,
105,152,205,239,
105,150,196,240,
103,149,199,248,
109,138,198,234,
103,157,200,240,
107,149,201,250,
96,150,190,245,
106,151,191,248,
104,152,201,238,
104,148,192,248,
103,153,206,240,
99,150,200,235,
103,148,195,241,
101,149,199,243,
109,151,187,241,
102,148,205,238,
101,156,198,237,
103,151,189,241,
105,152,193,234,
105,146,191,247,
107,149,192,238,
99,154,198,240,
107,146,195,244,
106,155,198,246,
105,152,187,238,
107,152,191,235,
107,143,193,244,
102,149,195,236,
110,155,196,241,
105,157,194,235,
107,151,193,252,
106,150,194,240,
104,142,201,243,
103,150,194,236,
105,153,199,248,
102,145,198,238,
107,147,201,239,
98,145,200,239,
106,149,202,245,
108,156,208,233,
103,147,185,241,
102,157,204,229,
107,145,199,251,
108,149,188,252,
108,146,200,248,
106,143,194,246,
99,152,197,237,
104,149,205,228,
109,150,197,247,
107,149,186,241,
104,151,197,242,
103,153,210,229,
106,154,191,238,
109,148,196,236,
105,152,195,250,
106,154,201,239,
105,157,204,247,
106,151,200,247,
103,156,192,250,
103,144,195,241,
106,152,195,230,
102,148,192,241,
103,148,199,246,
105,148,193,240,
107,145,196,239,
103,147,196,240,
102,138,190,243,
108,160,193,228,
105,152,200,238,
102,151,190,247,
101,143,192,243,
101,154,196,248,
106,143,195,242,
110,150,200,242,
106,144,190,239,
106,154,190,244,
104,145,196,240,
106,149,194,239,
104,155,192,234,
104,158,194,244,
107,147,198,243,
101,152,196,234,
105,145,189,247,
102,148,199,239,
98,152,197,246,
104,154,197,235,
105,153,206,234,
99,158,195,243,
109,147,189,241,
103,148,194,243,
105,151,196,246,
105,151,194,244,
105,154,193,246,
105,155,200,239,
97,154,193,235,
103,146,196,236,
107,149,192,241,
108,148,203,228,
106,148,195,251,
104,154,210,236,
107,149,194,247,
107,154,198,250,
104,147,195,238,
101,153,193,241,
90,154,201,233,
105,151,197,246,
104,143,204,241,
106,149,193,250,
112,145,194,242,
109,143,199,243,
105,148,197,254,
103,154,194,242,
105,148,195,244,
107,161,204,242,
102,149,192,240,
106,146,195,234,
107,158,207,250,
106,153,199,246,
108,156,190,239,
109,147,200,242,
105,147,188,243,
108,157,203,232,
100,156,187,226,
106,154,190,245,
103,148,193,246,
106,144,199,243,
105,163,197,251,
102,149,194,248,
110,149,196,230,
104,149,193,242,
106,155,188,239,
101,152,191,248,
107,153,194,250,
106,153,188,239,
107,146,193,247,
109,147,202,250,
107,150,196,234,
105,152,197,239,
106,152,198,233,
111,147,188,249,
101,146,197,236,
104,155,181,235,
108,154,202,240,
105,157,200,239,
103,149,204,240,
109,153,206,241,
106,149,191,242,
107,152,196,233,
101,149,203,234,
112,150,195,237,
100,156,193,246,
105,155,205,235,
106,154,195,246,
106,153,196,242,
108,160,198,238,
104,142,188,243,
105,146,198,240,
105,149,191,242,
107,148,204,241,
106,155,198,240,
105,148,192,239,
111,145,187,239,
104,145,201,240,
105,153,199,227,
107,143,205,243,
103,149,186,247,
105,152,192,240,
102,153,188,246,
101,149,192,242,
105,152,194,238,
107,152,200,252,
105,156,189,244,
105,153,201,235,
108,145,185,246,
107,157,198,239,
107,150,193,237,
105,153,196,244,
109,154,191,241,
104,154,196,232,
101,151,188,240,
104,140,195,235,
103,151,184,245,
107,146,199,246,
103,155,193,247,
106,147,198,252,
105,149,193,240,
106,149,211,233,
107,156,190,229,
112,146,193,240,
106,147,206,234,
105,145,193,236,
102,146,195,243,
107,144,195,236,
107,144,202,243,
100,150,198,244,
106,150,202,242,
108,147,197,244,
104,151,195,250,
106,147,196,246,
100,158,204,237,
99,160,195,229,
101,155,199,239,
109,146,209,239,
104,153,194,249,
108,160,194,248,
106,143,200,242,
103,144,199,238,
103,156,194,243,
107,153,197,244,
103,151,205,239,
100,151,190,238,
106,148,198,240,
107,143,200,238,
100,151,206,245,
113,159,195,238,
104,150,185,240,
108,152,192,234,
106,143,193,243,
108,150,195,244,
105,148,198,241,
107,150,193,243,
103,158,197,242,
103,152,193,241,
104,147,194,247,
105,153,198,234,
102,145,204,231,
108,153,193,251,
109,153,194,234,
104,153,198,238,
101,152,208,236,
108,158,198,238,
101,153,186,242,
108,151,204,253,
104,154,202,241,
110,154,202,241,
109,152,200,244,
103,159,198,245,
109,138,196,240,
103,153,200,231,
108,152,193,237,
107,145,200,239,
106,158,193,246,
105,152,192,238,
110,148,204,233,
104,148,193,245,
109,148,184,236,
106,159,209,245,
107,153,196,238,
103,148,192,244,
103,145,183,242,
105,147,197,242,
105,153,199,242,
106,149,191,236,
107,148,196,247,
111,151,196,244,
106,143,186,243,
102,157,199,239,
108,156,190,236,
106,149,196,244,
99,148,194,235,
104,147,197,247,
112,150,198,248,
105,154,196,243,
102,148,193,239,
111,156,191,236,
103,150,205,246,
113,146,200,246,
102,146,199,240,
105,160,196,246,
102,154,192,238,
102,154,197,247,
108,149,190,235,
100,147,201,247,
102,148,191,242,
105,151,189,244,
107,152,188,234,
106,149,202,228,
105,149,195,250,
106,148,202,238,
108,157,199,243,
103,153,188,247,
106,154,202,233,
107,148,194,234,
102,142,194,241,
105,149,202,233,
105,147,200,234,
105,154,196,235,
105,143,199,238,
105,154,193,246,
109,156,193,245,
108,146,201,237,
104,149,200,244,
102,149,200,234,
106,146,194,253,
105,156,203,244,
106,142,195,237,
106,147,204,247,
106,149,196,239,
105,148,187,239,
103,151,193,240,
108,152,200,243,
107,150,192,253,
108,152,198,247,
105,156,201,237,
103,150,204,245,
100,146,200,235,
107,147,195,234,
104,149,203,243,
105,154,202,251,
