7,8,9,10,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
94,127,156,192,
